start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-25T03:52:55.663000Z,2020-08-25T03:52:55.883000Z,60.96,220.0,67.0,123.782,0.0,0.0,0.0,98.787,2.52737,0.0,0.0,0.0
2020-08-25T03:52:55.883000Z,2020-08-25T03:52:56.004000Z,52.224,121.0,638.0,114.1,0.0,0.0,0.0,98.787,0.775376,0.0,0.0,0.0
2020-08-25T03:52:56.004000Z,2020-08-25T03:52:56.204000Z,50.515,200.0,638.0,107.626,0.0,0.0,0.0,98.787,0.775376,0.0,0.0,0.0
2020-08-25T03:52:56.204000Z,2020-08-25T03:52:56.329999Z,76.635,126.0,638.0,105.575,0.0,0.0,0.0,98.787,0.775376,0.0,0.0,0.0
2020-08-25T03:52:56.331000Z,2020-08-25T03:52:56.457999Z,54.023,127.0,638.0,108.872,0.0,0.0,0.0,98.787,0.775376,0.0,0.0,0.0
2020-08-25T03:52:56.459000Z,2020-08-25T03:52:56.645000Z,308.862,186.0,638.0,106.957,0.0,0.0,0.0,98.787,0.775376,0.0,0.0,0.0
2020-08-25T03:52:56.646000Z,2020-08-25T03:52:56.844000Z,374.37,198.0,638.0,109.981,0.0,0.0,0.0,98.787,1.7579,0.0,0.0,0.0
2020-08-25T03:52:56.846000Z,2020-08-25T03:52:57.184000Z,1040.179,338.0,638.0,111.603,0.0,0.0,0.0,98.787,1.96927,0.0,0.0,0.0
2020-08-25T03:52:57.188000Z,2020-08-25T03:52:57.782000Z,2343.802,594.0,712.0,109.612,0.0,0.0,0.0,98.787,3.960185,0.0,0.0,0.0
2020-08-25T03:52:59.130000Z,2020-08-25T03:52:59.782000Z,2944.312,652.0,744.0,150.944,0.0,0.0,0.0,98.787,4.156473,0.0,0.0,0.0
2020-08-25T03:53:01.130000Z,2020-08-25T03:53:01.782000Z,3288.133,652.0,816.0,112.048,0.0,0.0,0.0,98.787,5.678356,0.0,0.0,0.0
2020-08-25T03:53:03.129000Z,2020-08-25T03:53:03.852000Z,3269.214,723.0,988.0,121.442,0.0,0.0,0.0,98.787,6.484446,0.0,0.0,0.0
2020-08-25T03:53:05.128000Z,2020-08-25T03:53:05.703000Z,2573.281,575.0,1026.0,254.532,0.0,0.0,0.0,98.787,3.969006,0.0,0.0,0.0
2020-08-25T03:53:07.128000Z,2020-08-25T03:53:07.571000Z,2096.228,443.0,1024.0,129.102,0.0,0.0,0.0,98.787,1.839049,0.0,0.0,0.0
2020-08-25T03:53:09.208000Z,2020-08-25T03:53:09.608000Z,1763.801,400.0,1054.0,129.909,0.0,0.0,0.0,98.787,7.54626,0.0,0.0,0.0
2020-08-25T03:53:11.128000Z,2020-08-25T03:53:11.649999Z,2757.66,522.0,1052.0,144.723,0.0,0.0,0.0,98.787,6.014671,0.0,0.0,0.0
