start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-25T00:53:11.376999Z,2020-08-25T00:53:11.534000Z,64.63,157.0,2006.0,101.04,0.0,0.0,0.0,89.968,0.869184,0.0,0.0,0.0
2020-08-25T00:53:11.534000Z,2020-08-25T00:53:11.744000Z,208.258,210.0,2006.0,103.641,0.0,0.0,0.0,89.968,1.691721,0.0,0.0,0.0
2020-08-25T00:53:11.744000Z,2020-08-25T00:53:11.928000Z,154.705,184.0,230.0,105.976,0.0,0.0,0.0,89.968,0.957603,0.0,0.0,0.0
2020-08-25T00:53:11.929000Z,2020-08-25T00:53:12.176000Z,286.332,247.0,230.0,98.421,0.0,0.0,0.0,89.968,0.957603,0.0,0.0,0.0
2020-08-25T00:53:12.177000Z,2020-08-25T00:53:12.311000Z,31.387,134.0,284.0,97.819,0.0,0.0,0.0,89.968,1.72794,0.0,0.0,0.0
2020-08-25T00:53:12.311000Z,2020-08-25T00:53:12.529999Z,104.273,219.0,284.0,102.154,0.0,0.0,0.0,89.968,1.72794,0.0,0.0,0.0
2020-08-25T00:53:12.530000Z,2020-08-25T00:53:12.731000Z,140.462,201.0,284.0,107.325,0.0,0.0,0.0,89.968,0.898307,0.0,0.0,0.0
2020-08-25T00:53:12.732000Z,2020-08-25T00:53:13.228000Z,946.151,496.0,284.0,122.681,0.0,0.0,0.0,89.968,0.898307,0.0,0.0,0.0
2020-08-25T00:53:13.230000Z,2020-08-25T00:53:13.704000Z,1041.383,474.0,328.0,97.623,0.0,0.0,0.0,89.862,2.090723,0.0,0.0,0.0
2020-08-25T00:53:14.828000Z,2020-08-25T00:53:15.209000Z,955.608,381.0,414.0,96.811,0.0,0.0,0.0,89.862,3.126218,0.0,0.0,0.0
2020-08-25T00:53:16.820000Z,2020-08-25T00:53:17.144000Z,852.068,324.0,478.0,99.189,0.0,0.0,0.0,89.862,3.093855,0.0,0.0,0.0
2020-08-25T00:53:18.824000Z,2020-08-25T00:53:19.267000Z,1478.102,443.0,488.0,99.376,0.0,0.0,0.0,89.862,3.881323,0.0,0.0,0.0
2020-08-25T00:53:20.832000Z,2020-08-25T00:53:21.358000Z,2055.843,526.0,608.0,101.583,0.0,0.0,0.0,89.862,4.550825,0.0,0.0,0.0
2020-08-25T00:53:22.831000Z,2020-08-25T00:53:23.631000Z,1765.994,800.0,687.0,101.336,0.0,0.0,0.0,89.862,5.29069,0.0,0.0,0.0
2020-08-25T00:53:24.819000Z,2020-08-25T00:53:25.156000Z,1466.595,337.0,820.0,100.299,0.0,0.0,0.0,89.862,5.814706,0.0,0.0,0.0
2020-08-25T00:53:26.826000Z,2020-08-25T00:53:27.217000Z,2028.722,391.0,844.0,99.032,0.0,0.0,0.0,89.862,6.335657,0.0,0.0,0.0
2020-08-25T00:53:28.827000Z,2020-08-25T00:53:29.198000Z,2164.453,371.0,1064.0,101.748,0.0,0.0,0.0,89.862,7.674731,0.0,0.0,0.0
2020-08-25T00:53:30.820000Z,2020-08-25T00:53:31.041999Z,983.879,222.0,1048.0,99.578,0.0,0.0,0.0,89.862,8.130307,0.0,0.0,0.0
2020-08-25T00:53:32.830000Z,2020-08-25T00:53:33.067000Z,1239.727,237.0,1074.0,104.961,0.0,0.0,0.0,89.862,8.376458,0.0,0.0,0.0
2020-08-25T00:53:34.824000Z,2020-08-25T00:53:35.198000Z,2550.735,374.0,1196.0,102.151,0.0,0.0,0.0,89.862,8.979595,0.0,0.0,0.0
2020-08-25T00:53:36.822000Z,2020-08-25T00:53:37.124000Z,2175.542,302.0,1374.0,99.822,0.0,0.0,0.0,89.862,8.674985,0.0,0.0,0.0
2020-08-25T00:53:38.824000Z,2020-08-25T00:53:39.097999Z,1951.757,274.0,1412.0,99.835,0.0,0.0,0.0,89.862,11.063979,0.0,0.0,0.0
2020-08-25T00:53:40.829000Z,2020-08-25T00:53:41.015000Z,976.868,186.0,4.0,100.231,0.0,0.0,0.0,89.862,11.393224,0.0,0.0,0.0
2020-08-25T00:53:42.827000Z,2020-08-25T00:53:42.984000Z,673.189,157.0,1534.0,99.147,0.0,0.0,0.0,89.862,11.393224,0.0,0.0,0.0
2020-08-25T00:53:44.820999Z,2020-08-25T00:53:44.985000Z,606.72,164.0,1528.0,99.467,0.0,0.0,0.0,89.862,11.393224,0.0,0.0,0.0
2020-08-25T00:53:46.829000Z,2020-08-25T00:53:47.054000Z,1461.114,225.0,1534.0,101.66,0.0,0.0,0.0,89.862,11.393224,0.0,0.0,0.0
