bandwidth,start_time_elapsed
4.383448,0.0
3.624848,5.0
3.825944,10.0
4.696256,15.0
3.469336,20.0
4.750184,25.0
3.9696,30.0
3.095704,35.0
3.788576,40.0
3.731224,45.0
3.7932,50.0
3.520928,55.0
3.919656,60.0
4.593112,65.0
3.871368,70.0
3.763968,75.0
4.377288,80.0
3.807856,85.0
3.890536,90.0
3.924552,95.0
4.673496,100.0
4.314992,105.0
4.142824,110.0
3.489152,115.0
3.943496,120.0
3.360192,125.0
4.458504,130.0
4.02712,135.0
4.735,140.0
3.545088,145.0
4.191928,150.0
3.488264,155.0
3.779528,160.0
4.273168,165.0
3.56416,170.0
3.150432,175.0
3.85888,180.0
3.462456,185.0
3.231392,190.0
3.83276,195.0
4.430072,200.0
4.464264,205.0
3.973096,210.0
3.748176,215.0
4.227496,220.0
3.786016,225.0
4.371104,230.0
3.712568,235.0
4.294312,240.0
3.650368,245.0
3.125056,250.0
4.181904,255.0
4.32336,260.0
4.691456,265.0
3.90968,270.0
3.894504,275.0
4.400536,280.0
3.360352,285.0
3.473016,290.0
