bandwidth,start_time_elapsed
4.593864,0.0
4.531808,5.0
4.5292,10.0
4.521968,15.0
4.587416,20.0
4.55084,25.0
4.311592,30.0
4.254112,35.0
4.24216,40.0
4.441872,45.0
4.270872,50.0
4.324384,55.0
4.408352,60.0
4.418976,65.0
4.466832,70.0
2.986304,75.0
4.517152,80.0
4.376288,85.0
4.424944,90.0
4.574696,95.0
4.420064,100.0
4.438056,105.0
4.321048,110.0
4.627928,115.0
4.42068,120.0
4.467816,125.0
4.633528,130.0
4.723592,135.0
4.549648,140.0
4.57228,145.0
4.153392,150.0
4.304672,155.0
4.367568,160.0
4.315696,165.0
4.378752,170.0
3.83868,175.0
4.459896,180.0
4.412608,185.0
4.111968,190.0
4.61828,195.0
4.653184,200.0
4.601704,205.0
4.176816,210.0
4.461744,215.0
4.409416,220.0
3.757016,225.0
4.251072,230.0
4.431776,235.0
3.429368,240.0
4.517224,245.0
4.294432,250.0
4.2496,255.0
4.495704,260.0
4.34704,265.0
4.339592,270.0
4.29468,275.0
4.360576,280.0
4.15656,285.0
4.32544,290.0
