bandwidth,start_time_elapsed
2.874056,0.0
3.081624,5.0
3.066728,10.0
3.080728,15.0
3.129624,20.0
3.095992,25.0
3.108864,30.0
3.137528,35.0
3.063856,40.0
2.742576,45.0
3.044856,50.0
3.078736,55.0
3.083392,60.0
3.117392,65.0
3.029312,70.0
3.068456,75.0
3.108216,80.0
3.05752,85.0
3.111568,90.0
2.989952,95.0
3.069912,100.0
3.072992,105.0
3.097448,110.0
3.031168,115.0
3.042768,120.0
3.052864,125.0
3.0116,130.0
3.106832,135.0
2.969144,140.0
3.119504,145.0
3.09696,150.0
3.15196,155.0
2.862144,160.0
3.087336,165.0
3.088424,170.0
3.121072,175.0
3.0418,180.0
3.045664,185.0
2.95712,190.0
3.10188,195.0
3.087184,200.0
3.076,205.0
2.975112,210.0
3.095928,215.0
3.108472,220.0
3.091264,225.0
3.130688,230.0
3.144504,235.0
3.087336,240.0
3.099016,245.0
3.092096,250.0
3.08716,255.0
2.870664,260.0
3.120736,265.0
3.109976,270.0
2.968112,275.0
2.853192,280.0
2.850488,285.0
3.151152,290.0
