start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-24T14:17:52.536000Z,2020-08-24T14:17:52.837000Z,90.894,301.0,42.0,113.563,0.0,0.0,0.0,23.523,0.322361,0.0,0.0,0.0
2020-08-24T14:17:52.838000Z,2020-08-24T14:17:53.192000Z,223.433,354.0,40.0,110.151,0.0,0.0,0.0,23.523,0.503921,0.0,0.0,0.0
2020-08-24T14:17:53.192000Z,2020-08-24T14:17:53.591000Z,289.251,399.0,40.0,64.415,0.0,0.0,0.0,23.523,0.649923,0.0,0.0,0.0
2020-08-24T14:17:53.592000Z,2020-08-24T14:17:54.269000Z,526.062,677.0,44.0,53.198,0.0,0.0,0.0,23.523,0.989464,0.0,0.0,0.0
2020-08-24T14:17:54.270000Z,2020-08-24T14:17:55.297999Z,816.311,1028.0,48.0,43.875,0.0,0.0,0.0,23.523,0.220208,0.0,0.0,0.0
2020-08-24T14:17:55.297999Z,2020-08-24T14:17:55.809999Z,307.776,512.0,52.0,45.771,0.0,0.0,0.0,23.523,0.696552,0.0,0.0,0.0
2020-08-24T14:17:55.812000Z,2020-08-24T14:17:56.835000Z,740.133,1022.9999999999999,50.0,70.741,0.0,0.0,0.0,23.523,0.172908,0.0,0.0,0.0
2020-08-24T14:17:56.837000Z,2020-08-24T14:17:57.805000Z,698.39,968.0,46.0,76.247,0.0,0.0,0.0,23.523,0.742083,0.0,0.0,0.0
2020-08-24T14:17:57.807000Z,2020-08-24T14:17:58.984000Z,1064.96,1177.0,54.0,101.101,0.0,0.0,0.0,23.523,0.607479,0.0,0.0,0.0
2020-08-24T14:17:58.985999Z,2020-08-24T14:17:59.737000Z,730.083,751.0,60.0,77.454,0.0,0.0,0.0,23.523,0.862865,0.0,0.0,0.0
2020-08-24T14:17:59.738000Z,2020-08-24T14:18:00.471000Z,642.761,733.0,66.0,75.385,0.0,0.0,0.0,23.523,0.493976,0.0,0.0,0.0
2020-08-24T14:18:00.472000Z,2020-08-24T14:18:01.143000Z,611.048,671.0,58.0,92.45,0.0,0.0,0.0,23.523,0.692858,0.0,0.0,0.0
2020-08-24T14:18:02.402000Z,2020-08-24T14:18:03.137000Z,595.471,735.0,60.0,58.696,0.0,0.0,0.0,23.523,1.094227,0.0,0.0,0.0
