start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-24T22:50:17.353000Z,2020-08-24T22:50:17.441999Z,12.557,89.0,440.0,34.781,0.0,0.0,0.0,11.004,13.6847,0.0,0.0,0.0
2020-08-24T22:50:17.442000Z,2020-08-24T22:50:17.481000Z,17.653,39.0,432.0,24.274,0.0,0.0,0.0,11.004,13.6847,0.0,0.0,0.0
2020-08-24T22:50:17.481000Z,2020-08-24T22:50:17.505000Z,13.45,24.0,350.0,24.344,0.0,0.0,0.0,11.004,0.14937,0.0,0.0,0.0
2020-08-24T22:50:17.505000Z,2020-08-24T22:50:17.589000Z,13.347,84.0,356.0,23.968,0.0,0.0,0.0,11.004,0.614027,0.0,0.0,0.0
2020-08-24T22:50:17.589000Z,2020-08-24T22:50:17.631000Z,60.105,42.0,356.0,24.675,0.0,0.0,0.0,11.004,0.862062,0.0,0.0,0.0
2020-08-24T22:50:17.632000Z,2020-08-24T22:50:17.725000Z,210.521,93.0,356.0,24.296,0.0,0.0,0.0,11.004,2.118357,0.0,0.0,0.0
2020-08-24T22:50:17.726000Z,2020-08-24T22:50:17.771000Z,215.579,45.0,238.0,21.35,0.0,0.0,0.0,11.004,10.509351,0.0,0.0,0.0
2020-08-24T22:50:17.772000Z,2020-08-24T22:50:17.873000Z,339.834,101.0,256.0,19.954,0.0,0.0,0.0,11.004,10.406879,0.0,0.0,0.0
2020-08-24T22:50:18.698000Z,2020-08-24T22:50:18.767000Z,504.448,69.0,256.0,20.662,0.0,0.0,0.0,11.004,8.741795,0.0,0.0,0.0
2020-08-24T22:50:20.701000Z,2020-08-24T22:50:20.763000Z,379.511,62.0,260.0,18.609,0.0,0.0,0.0,11.004,13.405608,0.0,0.0,0.0
2020-08-24T22:50:22.708999Z,2020-08-24T22:50:22.765000Z,390.687,56.0,264.0,20.886,0.0,0.0,0.0,11.004,10.42792,0.0,0.0,0.0
2020-08-24T22:50:24.716000Z,2020-08-24T22:50:24.772000Z,397.904,56.0,264.0,19.383,0.0,0.0,0.0,11.004,13.374014,0.0,0.0,0.0
2020-08-24T22:50:26.722000Z,2020-08-24T22:50:26.833999Z,428.367,112.0,274.0,21.537,0.0,0.0,0.0,11.004,12.864686,0.0,0.0,0.0
2020-08-24T22:50:28.725000Z,2020-08-24T22:50:28.793000Z,390.978,68.0,266.0,19.405,0.0,0.0,0.0,11.004,12.075759,0.0,0.0,0.0
2020-08-24T22:50:30.728999Z,2020-08-24T22:50:30.833000Z,409.616,104.0,322.0,20.324,0.0,0.0,0.0,11.004,10.742009,0.0,0.0,0.0
2020-08-24T22:50:32.729999Z,2020-08-24T22:50:32.793000Z,495.146,63.0,328.0,21.332,0.0,0.0,0.0,11.004,2.92096,0.0,0.0,0.0
2020-08-24T22:50:34.739000Z,2020-08-24T22:50:34.838000Z,402.78,99.0,338.0,20.622,0.0,0.0,0.0,11.004,11.455163,0.0,0.0,0.0
2020-08-24T22:50:36.745999Z,2020-08-24T22:50:36.849999Z,386.231,104.0,344.0,19.816,0.0,0.0,0.0,11.004,13.565509,0.0,0.0,0.0
2020-08-24T22:50:38.747000Z,2020-08-24T22:50:38.857999Z,446.613,111.0,354.0,22.023,0.0,0.0,0.0,11.004,12.639263,0.0,0.0,0.0
2020-08-24T22:50:40.751000Z,2020-08-24T22:50:40.854000Z,395.862,103.0,362.0,21.058,0.0,0.0,0.0,11.004,14.021066,0.0,0.0,0.0
2020-08-24T22:50:42.756000Z,2020-08-24T22:50:42.812000Z,419.742,56.0,362.0,21.821,0.0,0.0,0.0,11.004,13.21972,0.0,0.0,0.0
2020-08-24T22:50:44.764000Z,2020-08-24T22:50:44.873000Z,546.747,109.0,360.0,20.466,0.0,0.0,0.0,11.004,14.513938,0.0,0.0,0.0
2020-08-24T22:50:46.768000Z,2020-08-24T22:50:46.817999Z,329.127,50.0,378.0,23.768,0.0,0.0,0.0,11.004,3.122524,0.0,0.0,0.0
