start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-25T00:56:58.862000Z,2020-08-25T00:56:59.344000Z,34.576,482.0,14.0,179.155,0.0,0.0,0.0,141.93,0.011004,0.0,0.0,0.0
2020-08-25T00:56:59.345000Z,2020-08-25T00:56:59.473000Z,31.896,128.0,50.0,154.43,0.0,0.0,0.0,94.679,0.206484,0.0,0.0,0.0
2020-08-25T00:56:59.473000Z,2020-08-25T00:56:59.725000Z,105.896,252.0,73.0,140.917,0.0,0.0,0.0,91.274,0.391337,0.0,0.0,0.0
2020-08-25T00:56:59.725000Z,2020-08-25T00:56:59.849000Z,97.318,124.0,73.0,49.923,0.0,0.0,0.0,29.899,0.916682,0.0,0.0,0.0
2020-08-25T00:56:59.850000Z,2020-08-25T00:56:59.944000Z,100.301,94.0,73.0,61.122,0.0,0.0,0.0,29.727,0.858966,0.0,0.0,0.0
2020-08-25T00:56:59.945000Z,2020-08-25T00:57:00.054000Z,113.256,109.0,93.0,64.667,0.0,0.0,0.0,29.727,1.139502,0.0,0.0,0.0
2020-08-25T00:57:00.055000Z,2020-08-25T00:57:00.288000Z,256.351,233.0,121.0,59.187,0.0,0.0,0.0,26.405,1.727784,0.0,0.0,0.0
2020-08-25T00:57:00.289000Z,2020-08-25T00:57:00.460000Z,267.259,171.0,121.0,107.097,0.0,0.0,0.0,26.405,1.250175,0.0,0.0,0.0
2020-08-25T00:57:00.679000Z,2020-08-25T00:57:01.195000Z,458.766,516.0,86.0,78.755,0.0,0.0,0.0,26.405,0.549986,0.0,0.0,0.0
2020-08-25T00:57:02.697000Z,2020-08-25T00:57:03.206000Z,460.496,509.0,86.0,123.175,0.0,0.0,0.0,26.405,0.630748,0.0,0.0,0.0
