bandwidth,start_time_elapsed
3.732456,0.0
2.840296,5.0
2.455864,10.0
3.861624,15.0
3.694048,20.0
3.753696,25.0
2.55696,30.0
3.664648,35.0
2.832144,40.0
2.513488,45.0
2.60676,50.0
2.85728,55.0
2.686304,60.0
4.042096,65.0
2.96128,70.0
2.903328,75.0
2.595776,80.0
4.31848,85.0
3.729344,90.0
3.61124,95.0
4.564584,100.0
2.822608,105.0
4.160312,110.0
3.589576,115.0
3.572312,120.0
3.763192,125.0
4.153752,130.0
3.9168,135.0
3.164464,140.0
2.963864,145.0
3.046392,150.0
4.320064,155.0
4.333512,160.0
2.863768,165.0
2.78404,170.0
3.97092,175.0
2.97296,180.0
2.549168,185.0
2.84048,190.0
1.662,195.0
4.092288,200.0
1.392368,205.0
4.11132,210.0
3.567664,215.0
3.79432,220.0
2.807016,225.0
2.991952,230.0
3.53436,235.0
2.479936,240.0
3.411752,245.0
3.45872,250.0
2.846192,255.0
3.219592,260.0
3.420744,265.0
3.973056,270.0
4.358928,275.0
2.541064,280.0
2.15128,285.0
3.565088,290.0
