bandwidth,start_time_elapsed
2.977472,0.0
3.38572,5.0
3.411848,10.0
3.207392,15.0
2.87764,20.0
1.183264,25.0
3.56764,30.0
3.068424,35.0
2.10576,40.0
2.991928,45.0
2.641216,50.0
2.573856,55.0
1.715632,60.0
3.06156,65.0
1.67056,70.0
2.898552,75.0
3.1192,80.0
3.039208,85.0
3.464864,90.0
3.231272,95.0
2.71988,100.0
2.306488,105.0
1.704544,110.0
2.631264,115.0
3.160488,120.0
2.916576,125.0
2.674856,130.0
3.69388,135.0
1.544256,140.0
2.738512,145.0
3.623256,150.0
3.38256,155.0
2.062728,160.0
2.200384,165.0
1.500392,170.0
3.489784,175.0
3.413616,180.0
1.395792,185.0
3.114632,190.0
3.811456,195.0
3.511552,200.0
2.26656,205.0
1.659296,210.0
2.49848,215.0
3.493384,220.0
2.783816,225.0
2.311624,230.0
3.063464,235.0
3.117392,240.0
2.744456,245.0
3.434424,250.0
1.41524,255.0
2.60216,260.0
3.257456,265.0
2.667496,270.0
1.643952,275.0
2.998464,280.0
1.41412,285.0
3.34564,290.0
