bandwidth,start_time_elapsed
2.059416,0.0
2.205984,5.0
2.11092,10.0
2.19112,15.0
2.265848,20.0
2.303344,25.0
1.990288,30.0
2.7726,35.0
1.51716,40.0
2.794184,45.0
2.936088,50.0
2.793192,55.0
2.946816,60.0
2.799736,65.0
2.948016,70.0
2.92648,75.0
2.898624,80.0
2.603712,85.0
2.904784,90.0
2.940832,95.0
2.951552,100.0
2.918072,105.0
2.94556,110.0
2.985376,115.0
2.932024,120.0
2.865544,125.0
2.846488,130.0
2.397992,135.0
1.506928,140.0
1.448632,145.0
2.94648,150.0
2.928576,155.0
2.950984,160.0
2.161344,165.0
2.161784,170.0
2.43232,175.0
1.874336,180.0
2.950528,185.0
2.24968,190.0
2.716872,195.0
2.844368,200.0
2.9074,205.0
2.654384,210.0
2.79036,215.0
2.938,220.0
2.928392,225.0
2.909944,230.0
2.899024,235.0
2.95372,240.0
2.951936,245.0
2.951928,250.0
2.887368,255.0
2.95816,260.0
2.69096,265.0
2.942136,270.0
2.908712,275.0
2.940344,280.0
2.931672,285.0
2.888544,290.0
