bandwidth,start_time_elapsed
2.125568,0.0
1.857832,5.0
2.138904,10.0
2.147192,15.0
2.090872,20.0
2.117328,25.0
2.120224,30.0
2.11796,35.0
2.090856,40.0
2.14208,45.0
2.10476,50.0
2.077976,55.0
2.081208,60.0
1.642408,65.0
2.058512,70.0
2.090328,75.0
2.136456,80.0
1.987592,85.0
2.123056,90.0
2.11852,95.0
2.09164,100.0
2.001952,105.0
2.101368,110.0
2.1018,115.0
2.112248,120.0
1.780056,125.0
2.127624,130.0
2.155168,135.0
2.12632,140.0
2.145248,145.0
2.14688,150.0
2.160752,155.0
2.150504,160.0
2.14444,165.0
2.142912,170.0
2.153296,175.0
2.153272,180.0
1.031184,185.0
2.115704,190.0
2.189264,195.0
2.130184,200.0
2.127672,205.0
2.016736,210.0
2.152912,215.0
2.136,220.0
1.999848,225.0
2.122368,230.0
2.098136,235.0
2.043936,240.0
2.077192,245.0
2.116096,250.0
2.13244,255.0
2.159536,260.0
2.154928,265.0
2.155888,270.0
2.104992,275.0
2.158912,280.0
2.143184,285.0
2.149808,290.0
