bandwidth,start_time_elapsed
3.936128,0.0
2.852232,5.0
3.283192,10.0
3.891488,15.0
3.019144,20.0
3.193952,25.0
3.072256,30.0
3.656104,35.0
3.026472,40.0
2.974672,45.0
3.390504,50.0
2.99248,55.0
3.333344,60.0
2.866112,65.0
2.827,70.0
4.005736,75.0
3.309376,80.0
4.096944,85.0
4.088464,90.0
4.09512,95.0
4.019048,100.0
4.119528,105.0
3.493432,110.0
3.632056,115.0
3.164056,120.0
4.00376,125.0
3.852392,130.0
3.454048,135.0
4.124632,140.0
3.182,145.0
3.356616,150.0
3.94688,155.0
3.64352,160.0
3.547568,165.0
3.937536,170.0
4.085504,175.0
3.574624,180.0
3.170408,185.0
4.048952,190.0
3.994328,195.0
3.189784,200.0
3.5668,205.0
3.795496,210.0
2.887264,215.0
3.919648,220.0
3.428248,225.0
4.428432,230.0
3.051088,235.0
4.048368,240.0
3.264088,245.0
2.998672,250.0
4.057584,255.0
4.183952,260.0
3.034184,265.0
4.076664,270.0
3.144616,275.0
3.086832,280.0
3.508768,285.0
3.327504,290.0
