bandwidth,start_time_elapsed
2.334488,0.0
2.42056,5.0
2.101928,10.0
2.213632,15.0
2.389056,20.0
1.96408,25.0
2.259904,30.0
2.053544,35.0
2.10564,40.0
1.917128,45.0
2.392832,50.0
2.281264,55.0
2.959824,60.0
2.191728,65.0
2.21708,70.0
2.253024,75.0
2.082888,80.0
2.765728,85.0
2.251032,90.0
2.381416,95.0
2.357136,100.0
2.438368,105.0
2.207768,110.0
2.515064,115.0
2.237952,120.0
2.485016,125.0
2.390552,130.0
2.276616,135.0
1.73476,140.0
1.963712,145.0
1.850728,150.0
2.3,155.0
1.911944,160.0
2.125432,165.0
2.102248,170.0
2.328384,175.0
2.305608,180.0
2.269288,185.0
2.33304,190.0
2.694416,195.0
1.877664,200.0
2.11864,205.0
2.075184,210.0
2.432304,215.0
2.298672,220.0
2.2366,225.0
2.451192,230.0
2.175792,235.0
2.306528,240.0
2.286912,245.0
2.423048,250.0
2.200344,255.0
2.460872,260.0
2.469696,265.0
2.299784,270.0
2.186752,275.0
2.031128,280.0
2.104416,285.0
2.121168,290.0
