size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,210.0,10.0,83.81099999999999,284.0,2147483647.0,0.092,83.537,0.135112,0.0,0.21,1.1574095238095239
20.288,134.0,32.0,90.765,292.0,2147483647.0,0.104,82.4,1.464544,0.211,0.345,1.211223880597015
56.755,230.0,32.0,100.236,304.0,2147483647.0,0.116,82.4,1.464544,0.345,0.575,1.9740869565217392
55.635000000000005,211.0,72.0,126.684,328.0,2147483647.0,0.136,82.4,3.114808,0.575,0.786,2.1093838862559244
44.464,183.0,78.0,153.213,356.0,2147483647.0,0.18,82.4,3.114808,0.787,0.97,1.9437814207650272
44.82,186.0,78.0,135.603,336.0,2147483647.0,0.16,82.4,3.114808,0.971,1.157,1.927741935483871
51.41499999999999,199.0,78.0,139.185,340.0,2147483647.0,0.164,82.4,3.114808,1.157,1.356,2.0669346733668337
53.125,203.0,78.0,146.91199999999998,348.0,2147483647.0,0.172,82.4,3.114808,1.356,1.559,2.0935960591133007
924.046,2156.0,78.0,147.632,348.0,2147483647.0,0.176,82.4,3.114808,1.562,3.718,3.4287421150278297
1521.062,3489.0,194.0,595.4979999999999,796.0,171.0,0.604,82.4,3.538152,3.723,7.212,3.487674405273717
46.055,188.0,244.0,745.031,980.0,171.0,0.76,82.4,3.60132,7.213,7.401,1.9597872340425533
879.41,1728.0,244.0,170.31799999999998,600.0,171.0,0.112,82.4,3.60132,7.404,9.132,4.071342592592592
881.81,1675.0,273.0,673.661,1028.0,171.0,0.876,82.4,4.456768,9.325,11.0,4.211629850746268
877.0450000000001,1742.0,301.0,746.5619999999999,1048.0,171.0,1.072,82.4,4.42112,11.325,13.067,4.027761194029851
884.322,2187.0,328.0,877.5070000000001,1208.0,171.0,1.148,82.4,4.050224,13.325,15.512,3.2348312757201647
895.396,2216.0,378.0,1163.216,1560.0,171.0,1.164,82.4,3.373104,15.515,17.731,3.232476534296029
874.609,2008.0,454.0,1323.732,1832.0,171.0,1.332,82.4,3.36536,17.733,19.741,3.484498007968128
1065.802,2431.0,525.0,1447.539,2140.0,171.0,1.456,82.4,3.65612,19.743,22.174,3.507369806663924
1118.415,4299.0,622.0,1680.6,2428.0,171.0,1.692,82.4,3.663928,22.178,26.477,2.081256106071179
57.513,331.0,837.0,3703.126,4580.0,171.0,3.744,82.4,1.935136,26.477,26.808,1.3900422960725074
57.586,324.0,837.0,381.45,2812.0,171.0,0.196,82.4,2.0050320000000004,26.808,27.132,1.4218765432098766
897.355,3000.0,837.0,262.982,2600.0,171.0,0.504,82.4,2.0050320000000004,27.325,30.325,2.3929466666666666
856.956,2669.0,837.0,2786.906,4412.0,171.0,2.852,82.4,2.482288,30.328,32.997,2.5686204571000375
52.572,200.0,837.0,2277.751,3968.0,171.0,2.32,82.4,2.665624,32.997,33.197,2.1028800000000003
641.414,1428.0,837.0,281.545,1808.0,171.0,0.256,82.4,2.665624,33.324,34.752,3.593355742296919
707.429,1563.0,837.0,1265.271,2640.0,171.0,1.884,82.4,3.843952,35.324,36.887,3.6208777991042864
828.091,1905.0,837.0,1287.018,2336.0,171.0,1.772,82.4,3.851624,37.325,39.23,3.4775475065616797
1068.161,2466.0,837.0,1613.277,2488.0,171.0,1.756,82.4,3.636048,39.326,41.792,3.465242497972425
1037.055,2369.0,837.0,2122.528,2996.0,171.0,2.172,82.4,3.606448,41.795,44.164,3.502085268045589
1023.238,2327.0,837.0,2019.693,3208.0,171.0,2.068,82.4,3.652856,44.168,46.495,3.5177928663515257
904.933,2096.0,837.0,1987.751,3092.0,171.0,2.036,82.4,3.654368,46.498,48.594,3.453942748091603
708.868,1689.0,837.0,1765.401,2840.0,171.0,1.816,82.4,3.622712,48.597,50.286,3.3575748963883956
828.4599999999999,1963.0,837.0,1393.25,2588.0,171.0,1.44,82.4,3.533704,50.289,52.252,3.376301579215486
1373.604,3105.0,837.0,1655.148,2632.0,171.0,1.704,82.4,3.5499120000000004,52.256,55.361,3.5390763285024156
46.483,188.0,1275.0,2672.774,3568.0,171.0,2.692,82.4,3.658168,55.362,55.55,1.978
1012.395,2291.0,1275.0,386.43,2096.0,171.0,0.144,82.4,3.658168,55.553,57.844,3.5352073330423397
976.077,1905.0,1275.0,2106.085,3716.0,171.0,2.148,82.4,3.679848,57.847,59.752,4.099011023622047
1122.816,2177.0,1275.0,1627.842,3036.0,171.0,1.668,82.4,4.297552,59.755,61.932,4.126103812586128
880.905,1826.0,1275.0,1897.676,3032.0,171.0,1.94,82.4,4.294928,61.935,63.761,3.8593866374589263
983.154,2118.0,1275.0,1555.75,2824.0,171.0,1.6,82.4,4.046248,63.763,65.881,3.7135184135977335
1093.249,2280.0,1275.0,1840.041,2888.0,171.0,1.884,82.4,3.885696,65.885,68.165,3.835961403508772
