bandwidth,start_time_elapsed
3.656328,0.0
4.284288,5.0
3.897352,10.0
4.260592,15.0
4.497232,20.0
3.473272,25.0
4.938968,30.0
4.92056,35.0
3.840384,40.0
4.151384,45.0
3.318448,50.0
3.225864,55.0
4.738072,60.0
3.68864,65.0
4.283592,70.0
3.217392,75.0
4.38108,80.0
3.784432,85.0
4.03184,90.0
4.443504,95.0
4.763968,100.0
2.583408,105.0
3.047472,110.0
3.350064,115.0
4.125584,120.0
4.714848,125.0
3.804264,130.0
4.935312,135.0
4.78084,140.0
2.989632,145.0
3.844168,150.0
4.395816,155.0
3.641648,160.0
4.957904,165.0
4.1036,170.0
4.2032,175.0
3.601648,180.0
4.28136,185.0
4.587264,190.0
3.803304,195.0
3.906616,200.0
2.7666,205.0
3.241048,210.0
4.988944,215.0
4.823704,220.0
4.873432,225.0
3.079056,230.0
4.271464,235.0
3.408448,240.0
4.932,245.0
3.484688,250.0
4.982824,255.0
3.390416,260.0
4.510008,265.0
4.823656,270.0
4.590728,275.0
4.573504,280.0
4.603288,285.0
3.846456,290.0
