bandwidth,start_time_elapsed
2.266688,0.0
2.51392,5.0
2.812744,10.0
1.946464,15.0
2.277,20.0
2.008256,25.0
2.274776,30.0
2.098584,35.0
2.333496,40.0
2.621536,45.0
2.66676,50.0
2.881224,55.0
2.509576,60.0
3.000304,65.0
2.557232,70.0
1.952472,75.0
2.625048,80.0
2.270664,85.0
2.194552,90.0
2.354888,95.0
2.979056,100.0
1.910824,105.0
2.36932,110.0
2.332152,115.0
2.272456,120.0
2.345408,125.0
2.090224,130.0
2.876448,135.0
1.992528,140.0
2.380296,145.0
2.0804,150.0
1.994144,155.0
2.239496,160.0
2.985592,165.0
2.539728,170.0
2.9316,175.0
2.307152,180.0
2.10492,185.0
2.293272,190.0
1.959576,195.0
2.00212,200.0
2.755344,205.0
2.077552,210.0
2.108128,215.0
2.460512,220.0
2.363952,225.0
1.889352,230.0
2.708536,235.0
2.259904,240.0
2.193624,245.0
2.690576,250.0
2.18572,255.0
2.931112,260.0
2.595544,265.0
1.975368,270.0
2.246928,275.0
2.216408,280.0
2.23532,285.0
2.425424,290.0
