bandwidth,start_time_elapsed
2.216376,0.0
2.18304,5.0
2.224496,10.0
2.212608,15.0
2.170064,20.0
2.19364,25.0
2.230248,30.0
2.233736,35.0
2.190552,40.0
2.242824,45.0
2.215488,50.0
2.176376,55.0
2.237616,60.0
1.891024,65.0
2.250992,70.0
2.243648,75.0
2.184944,80.0
2.195576,85.0
2.214208,90.0
2.223704,95.0
2.214608,100.0
2.21504,105.0
2.190664,110.0
2.215624,115.0
2.265624,120.0
2.22036,125.0
2.124944,130.0
2.195176,135.0
2.217856,140.0
2.20748,145.0
2.21504,150.0
2.17948,155.0
2.189888,160.0
2.237736,165.0
2.255112,170.0
2.232384,175.0
2.2662,180.0
2.218464,185.0
2.15008,190.0
2.172048,195.0
2.198024,200.0
2.199896,205.0
2.01372,210.0
2.220224,215.0
2.19608,220.0
2.170624,225.0
2.236912,230.0
2.2594,235.0
1.878824,240.0
2.189464,245.0
2.173816,250.0
2.196656,255.0
2.193296,260.0
2.21832,265.0
2.192928,270.0
2.246288,275.0
2.192648,280.0
2.191304,285.0
2.193992,290.0
