size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,213.0,10.0,87.687,288.0,2147483647.0,0.088,83.645,0.138488,0.0,0.213,1.1411079812206573
20.288,138.0,32.0,93.544,296.0,2147483647.0,0.108,82.494,1.565968,0.214,0.352,1.1761159420289855
56.755,229.0,32.0,104.461,308.0,32.0,0.12,82.494,1.565968,0.352,0.581,1.9827074235807862
55.635000000000005,218.0,34.0,111.094,312.0,32.0,0.116,82.494,3.206608,0.582,0.8,2.041651376146789
44.464,190.0,35.0,110.376,312.0,32.0,0.112,82.494,3.397032,0.8,0.99,1.8721684210526315
44.82,195.0,35.0,106.776,308.0,32.0,0.124,82.494,3.397032,0.991,1.186,1.8387692307692307
51.41499999999999,208.0,35.0,108.471,312.0,32.0,0.132,82.494,3.397032,1.186,1.394,1.9774999999999996
53.125,211.0,37.0,113.729,316.0,32.0,0.12,82.494,3.3645920000000005,1.395,1.606,2.014218009478673
924.046,2325.0,39.0,113.728,316.0,32.0,0.132,82.494,3.3645920000000005,1.61,3.935,3.17951311827957
1521.062,3789.0,71.0,237.773,440.0,32.0,0.248,82.494,3.190072,3.94,7.729,3.2115323304301926
46.055,194.0,124.0,405.202,608.0,32.0,0.408,82.494,3.243512,7.729,7.923,1.8991752577319587
879.41,2166.0,124.0,137.44400000000002,348.0,32.0,0.112,82.494,3.243512,7.926,10.092,3.248051708217913
881.81,2167.0,178.0,596.192,800.0,32.0,0.608,82.494,3.380448,10.095,12.262,3.2554130133825563
877.0450000000001,2390.0,323.0,860.2760000000001,1124.0,32.0,0.872,82.494,3.3864960000000006,12.265,14.655,2.9357154811715485
884.322,2462.0,460.0,1351.91,1796.0,32.0,1.36,82.494,2.98436,14.658,17.12,2.873507717303006
47.593,216.0,593.0,1795.615,2504.0,32.0,1.8,82.494,2.998408,17.12,17.336,1.7627037037037039
874.609,2269.0,593.0,294.559,1396.0,32.0,0.144,82.494,2.998408,17.339,19.608,3.083680916703394
1065.802,2713.0,593.0,2027.306,3068.0,32.0,2.072,82.494,3.222616,19.612,22.325,3.1427998525617395
1118.415,2710.0,766.0,2114.666,3368.0,32.0,2.124,82.494,3.261208,22.328,25.038,3.3015940959409593
57.513,223.0,766.0,2316.839,3428.0,32.0,2.372,82.494,3.4456720000000005,25.039,25.262,2.0632466367713005
988.751,2388.0,766.0,249.649,1820.0,32.0,0.188,82.494,3.402128,25.326,27.714,3.312398659966499
897.355,2335.0,766.0,2179.214,3404.0,32.0,2.232,82.494,3.449416,27.717,30.052,3.0744496788008564
