bandwidth,start_time_elapsed
3.451248,0.0
3.418624,5.0
3.528064,10.0
3.09824,15.0
3.376872,20.0
3.573104,25.0
3.319064,30.0
3.30524,35.0
3.390144,40.0
3.123568,45.0
3.41672,50.0
3.362472,55.0
3.407976,60.0
3.292856,65.0
3.176888,70.0
3.285976,75.0
3.340784,80.0
3.55388,85.0
3.49508,90.0
3.446152,95.0
3.364872,100.0
3.37192,105.0
3.491832,110.0
3.359872,115.0
3.129768,120.0
3.125568,125.0
3.503336,130.0
3.42672,135.0
3.442456,140.0
3.409088,145.0
3.47984,150.0
3.449232,155.0
3.359632,160.0
3.361016,165.0
3.295536,170.0
3.40384,175.0
3.45668,180.0
3.287352,185.0
3.47516,190.0
3.392688,195.0
3.379528,200.0
3.566816,205.0
3.473152,210.0
3.552128,215.0
3.337312,220.0
3.429584,225.0
3.463296,230.0
2.717752,235.0
3.297104,240.0
3.289408,245.0
3.54792,250.0
3.290752,255.0
3.678344,260.0
3.336336,265.0
3.502704,270.0
3.423216,275.0
3.298648,280.0
3.432424,285.0
3.435496,290.0
