bandwidth,start_time_elapsed
2.002512,0.0
2.713736,5.0
3.33352,10.0
3.566728,15.0
3.658552,20.0
3.505328,25.0
1.647432,30.0
3.15512,35.0
3.572536,40.0
3.432552,45.0
3.585216,50.0
2.472104,55.0
2.507336,60.0
3.368616,65.0
3.510512,70.0
3.56856,75.0
3.587272,80.0
3.593328,85.0
3.559176,90.0
3.467392,95.0
2.896832,100.0
3.356968,105.0
3.626224,110.0
3.129488,115.0
2.237736,120.0
2.670376,125.0
3.543296,130.0
3.645472,135.0
3.622488,140.0
3.561976,145.0
3.443632,150.0
3.372152,155.0
3.456688,160.0
3.373688,165.0
3.077912,170.0
2.746504,175.0
3.02852,180.0
3.224296,185.0
3.601376,190.0
3.417488,195.0
3.60028,200.0
3.563944,205.0
2.741112,210.0
3.445272,215.0
3.34432,220.0
3.50876,225.0
2.083008,230.0
2.429848,235.0
3.135128,240.0
3.42212,245.0
3.560848,250.0
3.423976,255.0
3.62484,260.0
3.279944,265.0
3.650648,270.0
3.585952,275.0
3.266856,280.0
3.527968,285.0
3.577104,290.0
