size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,231.0,10.0,89.458,292.0,2147483647.0,0.092,87.34400000000001,0.132624,0.0,0.231,1.0521904761904763
20.288,150.0,32.0,99.929,300.0,2147483647.0,0.116,81.423,1.46908,0.231,0.381,1.0820266666666667
56.755,271.0,32.0,112.15,316.0,32.0,0.132,81.423,1.46908,0.382,0.653,1.6754243542435425
55.635000000000005,262.0,34.0,141.378,344.0,32.0,0.156,81.423,2.393288,0.654,0.916,1.6987786259541986
44.464,226.0,35.0,125.473,328.0,32.0,0.14,81.423,2.545192,0.916,1.142,1.5739469026548671
44.82,228.0,35.0,126.32099999999998,328.0,32.0,0.152,81.423,2.545192,1.143,1.371,1.5726315789473684
51.41499999999999,248.0,35.0,128.297,332.0,32.0,0.152,81.423,2.545192,1.372,1.62,1.6585483870967739
53.125,253.0,37.0,133.156,336.0,32.0,0.152,81.423,2.578512,1.62,1.873,1.6798418972332017
924.046,3062.0,37.0,135.47400000000002,336.0,32.0,0.156,81.423,2.596224,1.876,4.938,2.4142286087524494
95.183,395.0,69.0,301.927,504.0,32.0,0.32,81.423,2.419712,4.938,5.333,1.9277569620253165
901.053,2991.0,69.0,179.02499999999998,380.0,32.0,0.212,81.423,2.467792,5.337,8.328,2.410038114343029
879.41,2926.0,121.0,473.088,676.0,32.0,0.488,81.423,2.444552,8.331,11.257,2.404401913875598
46.572,237.0,252.0,893.227,1128.0,32.0,0.908,81.423,2.475608,11.258,11.495,1.5720506329113926
877.0450000000001,2782.0,252.0,210.308,756.0,32.0,0.156,81.423,2.475608,11.498,14.28,2.5220560747663554
884.322,2742.0,411.0,1306.637,1752.0,32.0,1.32,81.423,2.672816,14.284,17.026,2.5800787746170677
47.593,232.0,575.0,1828.564,2524.0,32.0,1.844,81.423,2.680104,17.027,17.259,1.641137931034483
874.609,2954.0,575.0,306.54,1440.0,32.0,0.216,81.423,2.680104,17.318,20.272,2.3686093432633717
1065.802,3568.0,726.0,2668.913,3736.0,32.0,2.72,81.423,2.45196,20.275,23.843,2.389690582959641
55.761,268.0,726.0,3086.188,4728.0,32.0,3.16,81.423,2.461216,23.843,24.111,1.6645074626865672
1049.17,3491.0,726.0,306.069,2420.0,32.0,0.148,81.423,2.507144,24.114,27.605,2.4042853050701805
57.586,275.0,726.0,3223.615,4964.0,32.0,3.292,81.423,2.478048,27.606,27.881,1.6752290909090908
897.355,2999.0,726.0,311.85400000000004,2508.0,32.0,0.14,81.423,2.506704,27.884,30.883,2.3937445815271756
47.429,242.0,726.0,2752.496,4596.0,32.0,2.816,81.423,2.471576,30.883,31.125,1.567900826446281
890.832,2978.0,726.0,399.033,2288.0,32.0,0.344,81.423,2.471576,31.318,34.296,2.3931014103425117
641.414,2169.0,726.0,2702.484,4464.0,32.0,2.772,81.423,2.472904,34.297,36.466,2.3657501152604885
707.429,2392.0,726.0,1774.585,3448.0,32.0,1.836,81.423,2.468928,36.469,38.861,2.3659832775919734
44.752,231.0,726.0,2012.473,3352.0,32.0,2.076,81.423,2.46404,38.862,39.093,1.549852813852814
1068.161,3568.0,726.0,336.99,1732.0,32.0,0.396,81.423,2.46404,39.319,42.887,2.394979820627803
62.352,284.0,726.0,3280.977,4580.0,32.0,3.356,81.423,2.465632,42.888,43.172,1.756394366197183
1023.238,3375.0,726.0,290.952,2532.0,32.0,0.292,81.423,2.570032,43.319,46.694,2.425453037037037
904.933,3018.0,726.0,3121.331,4976.0,32.0,3.188,81.423,2.491464,46.697,49.715,2.398762094102054
35.059,200.0,726.0,2569.6850000000004,4580.0,32.0,2.636,81.423,2.480056,49.716,49.916,1.4023599999999998
828.4599999999999,2784.0,726.0,553.547,2320.0,32.0,0.14,81.423,2.480056,49.919,52.703,2.3806321839080455
1373.604,4581.0,726.0,2488.169,4248.0,32.0,2.556,81.423,2.468632,52.707,57.288,2.3987845448592013
46.483,251.0,778.0,3647.659,5152.0,32.0,3.68,81.423,2.446128,57.289,57.54,1.4815298804780876
46.289,251.0,778.0,485.307,2848.0,32.0,0.144,81.423,2.305712,57.54,57.791,1.4753466135458169
976.077,3542.0,778.0,223.949,2512.0,32.0,0.236,81.423,2.305712,57.794,61.336,2.2045782044042914
63.858,312.0,778.0,3324.562,5024.0,32.0,3.396,81.423,2.267488,61.336,61.648,1.6373846153846152
880.905,3154.0,778.0,294.98,2568.0,32.0,0.176,81.423,2.305712,61.651,64.805,2.2343817374762205
983.154,3757.0,778.0,2916.681,4736.0,32.0,2.992,81.423,2.303888,64.808,68.565,2.0934873569337236
65.04599999999999,379.0,778.0,3264.361,5072.0,32.0,3.348,81.423,2.133456,68.565,68.944,1.3730026385224272
56.11,334.0,778.0,325.777,2600.0,32.0,0.244,81.423,1.838512,68.945,69.279,1.3439520958083833
918.875,3822.0,778.0,267.663,2344.0,32.0,0.608,81.423,1.838512,69.568,73.39,1.923338566195709
53.061,263.0,778.0,3591.38,5000.0,32.0,3.66,81.423,1.97688,73.391,73.654,1.6140228136882129
954.841,3208.0,778.0,392.832,2836.0,32.0,0.144,81.423,2.554224,73.658,76.866,2.381149625935162
43.436,230.0,778.0,2940.9010000000003,5068.0,32.0,3.004,81.423,2.453136,76.866,77.096,1.510817391304348
978.867,3280.0,778.0,455.785,2472.0,32.0,0.616,81.423,2.453136,77.568,80.848,2.387480487804878
835.5480000000001,2792.0,778.0,2992.279,4904.0,32.0,3.056,81.423,2.45548,80.851,83.643,2.3941203438395418
45.177,232.0,778.0,2366.9880000000003,4252.0,32.0,2.428,81.423,2.479152,83.643,83.875,1.5578275862068964
1023.782,3376.0,778.0,400.187,2032.0,32.0,0.168,81.423,2.479152,83.878,87.254,2.4260236966824644
53.35000000000001,261.0,778.0,3089.196,4636.0,32.0,3.16,81.423,2.502064,87.254,87.515,1.635249042145594
1847.26,6087.0,778.0,363.329,2472.0,32.0,0.156,81.423,2.561424,87.521,93.608,2.4278100870708066
46.229,235.0,1402.0,4350.751,5756.0,32.0,4.392,81.423,2.476736,93.609,93.844,1.5737531914893617
43.268,227.0,1402.0,573.245,3372.0,32.0,0.164,81.423,2.476736,93.845,94.072,1.524863436123348
922.77,3063.0,1402.0,226.601,3028.0,32.0,0.22,81.423,2.476736,94.075,97.138,2.410107737512243
44.128,237.0,1402.0,2914.075,5548.0,32.0,2.98,81.423,2.476736,97.139,97.376,1.4895527426160338
980.584,3289.0,1402.0,478.399,2612.0,32.0,0.192,81.423,2.476736,97.379,100.668,2.385123745819398
769.509,2600.0,1402.0,3061.801,5032.0,32.0,3.128,81.423,2.463272,100.67,103.27,2.36772
40.096,219.0,1402.0,2241.48,4316.0,32.0,2.304,81.423,2.45448,103.27,103.489,1.4646940639269406
1021.631,3425.0,1402.0,436.676,2128.0,32.0,0.184,81.423,2.45448,103.492,106.917,2.3862913868613136
42.731,231.0,1402.0,3202.5420000000004,4780.0,32.0,3.272,81.423,2.457,106.918,107.149,1.479861471861472
520.8069999999999,1757.0,1402.0,512.7810000000001,2684.0,32.0,0.592,81.423,2.457,107.567,109.324,2.3713466135458163
823.098,2720.0,1402.0,1587.12,3656.0,32.0,1.892,81.423,2.512968,109.568,112.288,2.4208764705882353
864.062,2905.0,1402.0,2407.2490000000003,3932.0,32.0,2.472,81.423,2.512416,112.291,115.196,2.37951669535284
48.08299999999999,243.0,1402.0,2552.812,4200.0,32.0,2.616,81.423,2.45736,115.196,115.439,1.5829794238683124
1243.918,4098.0,1402.0,411.327,2152.0,32.0,0.2,81.423,2.45736,115.443,119.541,2.4283416300634455
21.01,157.0,1402.0,3863.8,5492.0,32.0,3.928,81.423,2.48812,119.542,119.699,1.0705732484076433
488.415,1642.0,1402.0,1400.406,3784.0,32.0,0.136,81.423,2.48812,119.701,121.343,2.3796102314250915
385.03100000000006,1324.0,1402.0,1392.719,4012.0,32.0,1.676,81.423,2.530488,121.566,122.89,2.326471299093656
420.111,1451.0,1402.0,1094.997,2896.0,32.0,1.832,81.423,2.503536,123.566,125.017,2.3162563749138525
1126.582,3756.0,1402.0,1234.018,2520.0,32.0,1.844,81.423,2.475512,125.568,129.324,2.3995356762513316
49.26899999999999,247.0,1402.0,3427.5060000000003,4448.0,32.0,3.492,81.423,2.466048,129.325,129.572,1.5957570850202427
898.686,3013.0,1402.0,451.823,2768.0,32.0,0.188,81.423,2.466048,129.575,132.588,2.3861559907069365
1206.106,3950.0,1402.0,2801.795,4928.0,32.0,2.868,81.423,2.466624,132.591,136.541,2.442746329113924
66.711,300.0,1402.0,3543.393,5448.0,32.0,3.616,81.423,2.499552,136.542,136.842,1.7789599999999999
784.899,2633.0,1402.0,316.077,2716.0,32.0,0.212,81.423,2.499552,136.845,139.478,2.384805165210786
40.853,220.0,1402.0,2461.837,4472.0,32.0,2.536,81.423,2.478528,139.479,139.699,1.4855636363636364
1000.48,3340.0,1402.0,466.574,2152.0,32.0,0.188,81.423,2.478528,139.702,143.042,2.396359281437126
47.978,244.0,1402.0,3112.692,4748.0,32.0,3.184,81.423,2.469656,143.043,143.287,1.573049180327869
790.6460000000001,2677.0,1402.0,463.384,2576.0,32.0,0.468,81.423,2.469656,143.568,146.245,2.362782218901756
869.187,2936.0,1402.0,2476.4010000000003,4452.0,32.0,2.54,81.423,2.44536,146.248,149.184,2.368356948228883
52.728,265.0,1402.0,2585.524,4288.0,32.0,2.648,81.423,2.439952,149.184,149.449,1.5917886792452831
878.19,2973.0,1402.0,364.452,2132.0,32.0,0.216,81.423,2.439952,149.452,152.425,2.3631079717457117
1746.089,5666.0,1402.0,2779.285,4372.0,32.0,2.848,81.423,2.444888,152.431,158.097,2.4653568655135896
19.054,149.0,1402.0,5199.133,6696.0,32.0,5.272,81.423,2.51144,158.097,158.246,1.0230335570469797
17.361,143.0,1402.0,2105.512,5116.0,32.0,0.128,81.423,2.51144,158.247,158.39,0.9712447552447553
320.345,1162.0,1402.0,898.261,4388.0,32.0,0.132,81.423,2.51144,158.392,159.554,2.205473321858864
312.142,1132.0,1402.0,987.238,4420.0,32.0,1.048,81.423,2.406008,159.555,160.687,2.2059505300353357
1193.435,4004.0,1402.0,951.778,3136.0,32.0,1.888,81.423,2.40572,161.569,165.573,2.3844855144855144
55.274,269.0,1402.0,3681.673,5156.0,32.0,3.756,81.423,2.447912,165.574,165.843,1.643836431226766
1041.172,3442.0,1402.0,404.765,2892.0,32.0,0.196,81.423,2.447912,165.847,169.289,2.41992330040674
58.64300000000001,273.0,1402.0,3226.083,5432.0,32.0,3.296,81.423,2.496312,169.29,169.563,1.7184761904761907
819.212,2701.0,1402.0,354.329,2536.0,32.0,0.204,81.423,2.496312,169.567,172.268,2.4263961495742317
1647.456,5668.0,1402.0,2520.024,4420.0,32.0,2.588,81.423,2.522264,172.274,177.942,2.325273112208892
85.524,364.0,1402.0,5198.173,6916.0,32.0,5.272,81.423,2.373128,177.942,178.306,1.8796483516483518
78.419,340.0,1402.0,268.876,3748.0,32.0,0.216,81.423,2.53248,178.306,178.646,1.8451529411764704
2260.662,7388.0,1402.0,277.49600000000004,3448.0,32.0,0.332,81.423,2.53248,178.654,186.042,2.44792853275582
84.907,360.0,1449.0,6731.595,8696.0,32.0,6.764,81.423,2.480672,186.043,186.403,1.8868222222222222
96.60399999999998,393.0,1449.0,274.517,4640.0,32.0,0.192,81.423,2.564,186.404,186.797,1.9664936386768446
61.374,282.0,1449.0,328.284,4564.0,32.0,0.384,81.423,2.564,186.797,187.079,1.7411063829787234
69.999,315.0,1449.0,233.51,3592.0,32.0,0.276,81.423,2.564,187.079,187.394,1.7777523809523808
772.223,2649.0,1449.0,250.128,2852.0,32.0,0.48,81.423,2.564,187.568,190.217,2.3321192902982255
837.226,2845.0,1449.0,2500.405,4512.0,32.0,2.572,81.423,2.564,190.22,193.065,2.3542383128295254
57.587,274.0,1449.0,2491.436,4208.0,32.0,2.556,81.423,2.441296,193.065,193.339,1.6813722627737226
933.533,3103.0,1449.0,325.76800000000003,2020.0,32.0,0.444,81.423,2.441296,193.568,196.671,2.4067882694166935
988.997,3299.0,1449.0,2916.536,4396.0,32.0,2.988,81.423,2.48708,196.675,199.974,2.3982952409821157
34.441,199.0,1449.0,2924.0370000000003,4908.0,32.0,2.988,81.423,2.462984,199.974,200.173,1.3845628140703519
794.728,2669.0,1449.0,629.4159999999999,2620.0,32.0,0.164,81.423,2.462984,200.176,202.845,2.382099662795054
694.589,2324.0,1449.0,2444.177,4432.0,32.0,2.508,81.423,2.47592,202.847,205.171,2.3910120481927715
51.25,254.0,1449.0,2002.939,3668.0,32.0,2.064,81.423,2.485616,205.172,205.426,1.6141732283464567
1103.549,3629.0,1449.0,325.432,1708.0,32.0,0.352,81.423,2.485616,205.568,209.197,2.4327340865252136
55.676,267.0,1449.0,3429.24,4668.0,32.0,3.496,81.423,2.49864,209.198,209.465,1.6681947565543072
1427.281,5024.0,1449.0,392.038,2716.0,32.0,0.3,81.423,2.49864,209.568,214.592,2.2727404458598723
46.19,263.0,1449.0,4769.289,6828.0,32.0,4.848,81.423,2.315112,214.593,214.856,1.405019011406844
1143.801,4019.0,1449.0,632.652,3860.0,32.0,0.188,81.423,2.315112,214.859,218.878,2.276787260512565
43.597,213.0,1449.0,3751.672,6768.0,32.0,3.816,81.423,2.343904,218.879,219.092,1.6374460093896714
41.878,210.0,1449.0,560.8870000000001,3076.0,32.0,0.156,81.423,2.343904,219.092,219.302,1.5953523809523809
783.9990000000001,2379.0,1449.0,219.497,2732.0,32.0,0.464,81.423,2.343904,219.568,221.947,2.636398486759143
826.519,2733.0,1449.0,2246.956,4640.0,32.0,2.312,81.423,2.65708,221.95,224.683,2.419375045737285
838.8770000000001,2837.0,1449.0,2403.4460000000004,4232.0,32.0,2.476,81.423,2.492016,224.686,227.523,2.3655326048642933
51.04899999999999,291.0,1449.0,2484.645,4128.0,32.0,2.56,81.423,2.439024,227.524,227.815,1.4034089347079035
881.451,3641.0,1449.0,406.13,2132.0,32.0,0.248,81.423,2.439024,227.818,231.459,1.9367228783301291
42.957,259.0,1449.0,3430.292,5004.0,32.0,3.508,81.423,1.991272,231.46,231.719,1.326857142857143
842.261,3058.0,1449.0,556.455,2908.0,32.0,0.204,81.423,1.991272,231.722,234.78,2.2034296926095487
1158.234,3970.0,1449.0,2831.209,5072.0,32.0,2.9,81.423,2.284936,234.784,238.754,2.3339727959697734
60.249,284.0,1449.0,3559.24,5492.0,32.0,3.632,81.423,2.400032,238.754,239.038,1.6971549295774648
47.587,242.0,1449.0,352.856,2756.0,32.0,0.204,81.423,2.400032,239.038,239.28,1.5731239669421488
749.389,2513.0,1449.0,208.972,2612.0,32.0,0.52,81.423,2.400032,239.568,242.081,2.3856394747313967
914.686,3038.0,1449.0,2394.338,4460.0,32.0,2.456,81.423,2.400032,242.084,245.122,2.40865306122449
49.087,246.0,1449.0,2681.24,4356.0,32.0,2.752,81.423,2.485,245.122,245.368,1.5963252032520325
916.535,3025.0,1449.0,393.369,2228.0,32.0,0.396,81.423,2.485,245.568,248.593,2.423894214876033
813.442,2678.0,1449.0,2829.037,4512.0,32.0,2.896,81.423,2.497288,248.595,251.273,2.4299985063480207
91.814,381.0,1449.0,2330.892,4260.0,32.0,2.392,81.423,2.511304,251.274,251.655,1.9278530183727032
1568.1169999999995,5157.0,1449.0,281.57500000000005,1880.0,32.0,0.304,81.423,2.511304,251.66,256.817,2.4326034516191575
63.58800000000001,294.0,1449.0,4932.609,6208.0,32.0,5.004,81.423,2.477624,256.817,257.111,1.7302857142857144
156.076,594.0,1449.0,375.0,3684.0,32.0,0.184,81.423,2.540112,257.112,257.706,2.10203367003367
1168.289,3847.0,1449.0,514.359,3472.0,32.0,0.572,81.423,2.540112,257.71,261.557,2.429506628541721
66.866,300.0,1449.0,3600.264,5616.0,32.0,3.668,81.423,2.487064,261.558,261.858,1.7830933333333334
1514.977,5012.0,1449.0,319.98,2756.0,32.0,0.216,81.423,2.487064,261.863,266.875,2.4181596169193935
86.208,369.0,1449.0,4770.273,6812.0,32.0,4.852,81.423,2.470992,266.876,267.245,1.8690081300813008
81.057,357.0,1449.0,266.667,3468.0,32.0,0.228,81.423,2.49472,267.245,267.602,1.8164033613445378
1489.557,4951.0,1449.0,295.134,3100.0,32.0,0.352,81.423,2.49472,267.606,272.557,2.406878610381741
73.183,323.0,1449.0,4730.908,6468.0,32.0,4.796,81.423,2.452656,272.558,272.881,1.8125820433436535
1341.402,4368.0,1449.0,295.334,3472.0,32.0,0.2,81.423,2.54524,272.884,277.252,2.45678021978022
88.077,373.0,1449.0,4158.536,6444.0,32.0,4.224,81.423,2.510664,277.252,277.625,1.8890509383378016
84.873,355.0,1449.0,268.626,3068.0,32.0,0.24,81.423,2.503216,277.625,277.98,1.912630985915493
1545.814,5070.0,1449.0,294.117,2660.0,32.0,0.348,81.423,2.503216,277.985,283.055,2.4391542406311637
79.619,350.0,1449.0,4841.734,6316.0,32.0,4.916,81.423,2.492264,283.055,283.405,1.8198628571428572
77.725,340.0,1449.0,291.586,3532.0,32.0,0.216,81.423,2.4706,283.405,283.745,1.8288235294117645
1420.167,4792.0,1449.0,278.977,3172.0,32.0,0.332,81.423,2.4706,283.749,288.541,2.370896494156928
