bandwidth,start_time_elapsed
2.326952,0.0
3.613456,5.0
3.857832,10.0
3.311192,15.0
3.543824,20.0
2.977552,25.0
4.261248,30.0
3.724704,35.0
3.587864,40.0
4.49448,45.0
3.466584,50.0
3.496232,55.0
3.502064,60.0
4.26952,65.0
3.70632,70.0
3.014008,75.0
1.395968,80.0
2.968576,85.0
4.014536,90.0
3.371456,95.0
2.644864,100.0
1.61024,105.0
3.592744,110.0
3.062936,115.0
3.061216,120.0
2.453832,125.0
2.791072,130.0
2.853872,135.0
3.616048,140.0
3.582256,145.0
3.29684,150.0
2.68884,155.0
2.951456,160.0
2.643704,165.0
3.111864,170.0
2.951832,175.0
2.417672,180.0
2.982048,185.0
2.7116,190.0
3.280376,195.0
3.335336,200.0
2.3868,205.0
3.65452,210.0
3.547024,215.0
4.51072,220.0
4.675184,225.0
4.81252,230.0
4.942184,235.0
3.890864,240.0
4.757792,245.0
4.35496,250.0
4.013584,255.0
4.12672,260.0
3.162432,265.0
3.234984,270.0
3.46716,275.0
2.695872,280.0
3.04904,285.0
2.511984,290.0
