bandwidth,start_time_elapsed
3.849224,0.0
2.558152,5.0
2.637256,10.0
3.43132,15.0
3.28452,20.0
2.818824,25.0
3.713936,30.0
2.711144,35.0
3.732304,40.0
3.930304,45.0
2.341152,50.0
2.84028,55.0
2.592584,60.0
2.114632,65.0
3.400944,70.0
3.510192,75.0
3.92048,80.0
2.3544,85.0
2.98576,90.0
3.800216,95.0
3.181208,100.0
2.943752,105.0
3.59688,110.0
2.77372,115.0
2.698872,120.0
3.599624,125.0
2.5334,130.0
2.890424,135.0
3.827872,140.0
2.611424,145.0
3.253504,150.0
3.546632,155.0
3.740952,160.0
3.216056,165.0
3.799576,170.0
2.838648,175.0
2.494288,180.0
3.115128,185.0
3.579064,190.0
3.159176,195.0
2.379472,200.0
3.525488,205.0
2.39976,210.0
3.35864,215.0
2.943584,220.0
3.848272,225.0
3.42752,230.0
2.953424,235.0
3.534904,240.0
3.217328,245.0
3.883864,250.0
3.391904,255.0
3.806168,260.0
3.044696,265.0
3.396272,270.0
3.036944,275.0
3.42388,280.0
2.206304,285.0
3.327856,290.0
