size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,292.0,10.0,85.84700000000001,288.0,2147483647.0,0.116,82.021,0.1028479999999999,0.0,0.292,0.8323835616438356
20.288,168.0,32.0,124.429,328.0,2147483647.0,0.172,81.983,1.106952,0.292,0.46,0.9660952380952381
56.755,360.0,32.0,126.97,328.0,2147483647.0,0.144,81.983,1.106952,0.461,0.821,1.2612222222222222
55.635000000000005,312.0,72.0,216.342,472.0,2147483647.0,0.256,81.983,1.6247119999999995,0.822,1.134,1.4265384615384618
44.464,265.0,78.0,213.572,464.0,78.0,0.26,81.983,1.6247119999999995,1.134,1.399,1.342309433962264
44.82,266.0,78.0,172.039,412.0,78.0,0.208,81.983,1.6247119999999995,1.399,1.665,1.34796992481203
51.41499999999999,291.0,78.0,175.34199999999998,408.0,78.0,0.216,81.983,1.6247119999999995,1.665,1.956,1.4134707903780066
53.125,326.0,78.0,187.546,412.0,78.0,0.236,81.983,1.6247119999999995,1.956,2.282,1.303680981595092
924.046,4162.0,78.0,208.995,428.0,78.0,0.264,81.983,1.6247119999999995,2.286,6.448,1.7761576165305142
95.183,510.0,109.0,653.8929999999999,876.0,78.0,0.664,81.983,1.797952,6.449,6.959,1.4930666666666668
46.055,302.0,109.0,229.672,592.0,78.0,0.284,81.983,1.861824,6.96,7.262,1.22
879.41,4176.0,109.0,207.657,564.0,78.0,0.544,81.983,1.861824,7.55,11.726,1.6846934865900383
46.572,301.0,214.0,1084.455,1344.0,78.0,1.104,81.983,1.726728,11.727,12.028,1.2377940199335549
877.0450000000001,3329.0,214.0,248.626,912.0,78.0,0.184,81.983,1.77716,12.031,15.36,2.1076479423250225
47.112,266.0,274.0,1437.135,1884.0,78.0,1.46,81.983,2.164656,15.36,15.626,1.4169022556390978
895.396,3136.0,274.0,255.07200000000003,1164.0,78.0,0.144,81.983,2.24468,15.629,18.765,2.284173469387755
874.609,2886.0,565.0,1751.104,2460.0,78.0,1.764,81.983,2.484792,18.768,21.654,2.4244185724185727
62.334,287.0,565.0,2442.485,3388.0,78.0,2.504,81.983,2.50716,21.654,21.941,1.7375331010452963
1118.415,4126.0,565.0,251.106,1936.0,78.0,0.152,81.983,2.57168,21.944,26.07,2.1685215705283567
57.513,298.0,869.0,3073.829,4436.0,78.0,3.092,81.983,2.227448,26.07,26.368,1.543973154362416
988.751,3780.0,869.0,334.373,2280.0,78.0,0.188,81.983,2.234528,26.372,30.152,2.092594708994709
48.163,265.0,869.0,3518.078,5092.0,78.0,3.6,81.983,2.149432,30.153,30.418,1.453977358490566
856.956,2945.0,869.0,489.085,2900.0,78.0,0.172,81.983,2.149432,30.421,33.366,2.3278940577249574
52.572,244.0,869.0,2681.525,4932.0,78.0,2.74,81.983,2.414464,33.367,33.611,1.7236721311475411
