bandwidth,start_time_elapsed
2.07328,0.0
1.88632,5.0
1.789664,10.0
2.253256,15.0
2.599176,20.0
2.307968,25.0
2.217472,30.0
2.831624,35.0
1.91592,40.0
2.171608,45.0
2.11244,50.0
2.443272,55.0
1.9206,60.0
2.893816,65.0
1.591488,70.0
2.995928,75.0
2.603696,80.0
1.867872,85.0
2.233096,90.0
1.543232,95.0
1.848968,100.0
2.386392,105.0
2.935456,110.0
1.556248,115.0
1.54004,120.0
1.984648,125.0
2.553872,130.0
2.779864,135.0
2.157912,140.0
2.346544,145.0
2.747736,150.0
2.881576,155.0
2.493064,160.0
1.47568,165.0
1.844384,170.0
1.945592,175.0
3.018008,180.0
1.804864,185.0
1.852736,190.0
2.160864,195.0
2.87152,200.0
1.50136,205.0
2.41232,210.0
2.697032,215.0
3.023432,220.0
2.329136,225.0
2.264048,230.0
2.453016,235.0
3.114992,240.0
2.830448,245.0
1.668472,250.0
2.922424,255.0
2.132056,260.0
3.084912,265.0
2.763224,270.0
2.196936,275.0
2.202432,280.0
1.993224,285.0
2.25764,290.0
