bandwidth,start_time_elapsed
2.683096,0.0
2.525184,5.0
2.610104,10.0
1.768496,15.0
2.421016,20.0
2.37516,25.0
2.362952,30.0
2.309136,35.0
2.281384,40.0
1.981648,45.0
2.091816,50.0
2.249048,55.0
2.394296,60.0
1.717736,65.0
1.918672,70.0
2.501712,75.0
2.73908,80.0
2.302192,85.0
2.37128,90.0
2.242616,95.0
2.463128,100.0
2.398408,105.0
2.574808,110.0
2.306128,115.0
2.65868,120.0
2.366544,125.0
2.068392,130.0
2.36184,135.0
2.402112,140.0
1.777544,145.0
2.570432,150.0
2.483128,155.0
2.451416,160.0
2.556336,165.0
2.334816,170.0
2.161408,175.0
2.45332,180.0
2.4644,185.0
2.372048,190.0
2.951768,195.0
2.872072,200.0
2.786088,205.0
2.498336,210.0
2.532872,215.0
2.462568,220.0
2.340904,225.0
2.533936,230.0
2.537816,235.0
2.241952,240.0
2.39332,245.0
2.326896,250.0
2.346072,255.0
2.328488,260.0
2.514864,265.0
2.7266,270.0
2.273968,275.0
2.440416,280.0
2.208632,285.0
2.45996,290.0
