bandwidth,start_time_elapsed
2.605128,0.0
4.544944,5.0
4.729448,10.0
3.44836,15.0
2.335024,20.0
4.112672,25.0
4.4964,30.0
4.321624,35.0
4.034936,40.0
3.398112,45.0
4.8546,50.0
4.11172,55.0
4.160048,60.0
4.74932,65.0
3.167176,70.0
4.863224,75.0
4.796936,80.0
4.489128,85.0
4.867888,90.0
4.856432,95.0
4.855928,100.0
4.814208,105.0
4.877896,110.0
4.868104,115.0
4.890632,120.0
2.844984,125.0
4.83924,130.0
4.803744,135.0
4.755352,140.0
4.808928,145.0
4.721344,150.0
4.614648,155.0
4.86956,160.0
4.805504,165.0
4.812496,170.0
4.810152,175.0
4.843776,180.0
4.81992,185.0
4.845872,190.0
4.872648,195.0
4.866088,200.0
4.818016,205.0
4.848368,210.0
4.72384,215.0
2.714928,220.0
3.605232,225.0
2.661568,230.0
4.407648,235.0
4.875984,240.0
4.852288,245.0
4.91472,250.0
4.837944,255.0
4.6978,260.0
4.64352,265.0
4.841048,270.0
4.877184,275.0
2.44528,280.0
4.012872,285.0
2.558688,290.0
