bandwidth,start_time_elapsed
4.113352,0.0
3.796824,5.0
4.064792,10.0
4.280384,15.0
4.109072,20.0
3.796864,25.0
3.887376,30.0
3.695424,35.0
3.812368,40.0
3.903824,45.0
4.00032,50.0
4.019776,55.0
3.99896,60.0
4.115696,65.0
4.040416,70.0
3.995584,75.0
4.057472,80.0
3.949072,85.0
3.842712,90.0
3.96608,95.0
4.035432,100.0
3.882616,105.0
3.209936,110.0
3.672736,115.0
3.905,120.0
4.110592,125.0
4.00256,130.0
3.788072,135.0
3.861712,140.0
4.07828,145.0
3.936008,150.0
4.10292,155.0
4.001704,160.0
3.614864,165.0
3.616976,170.0
3.93768,175.0
3.919264,180.0
3.991696,185.0
3.9942,190.0
3.892072,195.0
4.03384,200.0
4.009744,205.0
3.922768,210.0
4.078184,215.0
3.69944,220.0
3.775016,225.0
3.885168,230.0
3.665232,235.0
4.028848,240.0
4.039496,245.0
3.924768,250.0
4.109184,255.0
4.054272,260.0
4.069744,265.0
4.048848,270.0
3.999384,275.0
4.021872,280.0
3.994072,285.0
3.911512,290.0
