start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-24T16:25:59.682000Z,2020-08-24T16:25:59.905999Z,14.94,224.0,18.0,1199.885,0.0,0.0,0.0,98.0,0.00010725,0.0,0.0,0.0
2020-08-24T16:25:59.906000Z,2020-08-24T16:26:00.037000Z,26.699,131.0,41.0,269.057,0.0,0.0,0.0,88.499,0.028679125,0.0,0.0,0.0
2020-08-24T16:26:00.038000Z,2020-08-24T16:26:03.517000Z,68.445,3479.0,55.0,153.757,0.0,0.0,0.0,87.168,0.0316915,0.0,0.0,0.0
2020-08-24T16:26:03.518000Z,2020-08-24T16:26:03.752000Z,105.826,234.0,73.0,1717.764,0.0,0.0,0.0,87.168,0.00113575,0.0,0.0,0.0
2020-08-24T16:26:03.753000Z,2020-08-24T16:26:03.904000Z,58.052,151.0,99.0,264.742,0.0,0.0,0.0,87.168,0.110805375,0.0,0.0,0.0
2020-08-24T16:26:03.905000Z,2020-08-24T16:26:04.044000Z,52.863,139.0,140.0,142.062,0.0,0.0,0.0,87.168,0.110805375,0.0,0.0,0.0
2020-08-24T16:26:04.044000Z,2020-08-24T16:26:04.208000Z,79.1,164.0,163.0,109.968,0.0,0.0,0.0,86.262,0.110805375,0.0,0.0,0.0
2020-08-24T16:26:04.208000Z,2020-08-24T16:26:04.393000Z,68.722,185.0,163.0,112.617,0.0,0.0,0.0,86.262,0.110805375,0.0,0.0,0.0
2020-08-24T16:26:04.393000Z,2020-08-24T16:26:04.673999Z,233.448,281.0,163.0,105.09,0.0,0.0,0.0,86.262,0.110805375,0.0,0.0,0.0
2020-08-24T16:26:04.673999Z,2020-08-24T16:26:08.295000Z,346.727,3621.0,226.0,149.451,0.0,0.0,0.0,86.262,0.18889675,0.0,0.0,0.0
