bandwidth,start_time_elapsed
3.149792,0.0
3.059624,5.0
3.16376,10.0
3.134296,15.0
3.171128,20.0
3.160928,25.0
2.984592,30.0
3.171056,35.0
3.36692,40.0
2.443048,45.0
2.670024,50.0
2.818616,55.0
2.757432,60.0
3.361296,65.0
2.121464,70.0
3.162632,75.0
3.487048,80.0
3.17468,85.0
3.35244,90.0
3.062424,95.0
3.378072,100.0
3.21672,105.0
3.341304,110.0
2.998768,115.0
3.014704,120.0
3.250392,125.0
3.440536,130.0
3.492848,135.0
3.499712,140.0
3.494256,145.0
3.497872,150.0
3.46384,155.0
2.574736,160.0
3.112496,165.0
3.160368,170.0
3.15028,175.0
3.474448,180.0
2.837576,185.0
3.1518,190.0
3.165424,195.0
3.278816,200.0
3.26448,205.0
3.26244,210.0
3.278024,215.0
3.168208,220.0
2.970568,225.0
3.154472,230.0
3.076664,235.0
2.946992,240.0
3.010656,245.0
3.231424,250.0
3.266656,255.0
3.26204,260.0
3.26908,265.0
3.261648,270.0
3.268976,275.0
3.259128,280.0
3.130688,285.0
3.251688,290.0
