bandwidth,start_time_elapsed
4.074704,0.0
4.511776,5.0
4.62304,10.0
4.647376,15.0
4.650984,20.0
4.5824,25.0
4.623408,30.0
4.50572,35.0
4.603712,40.0
4.570624,45.0
4.52276,50.0
4.65312,55.0
4.234952,60.0
4.361688,65.0
4.601672,70.0
4.605616,75.0
4.620424,80.0
4.667392,85.0
4.683632,90.0
4.579912,95.0
4.635576,100.0
4.576576,105.0
4.722168,110.0
4.551304,115.0
4.58436,120.0
4.765432,125.0
4.69336,130.0
4.68188,135.0
4.634944,140.0
4.678328,145.0
4.719064,150.0
4.610752,155.0
4.598648,160.0
4.711104,165.0
4.640656,170.0
4.678928,175.0
4.693304,180.0
4.65692,185.0
4.578368,190.0
4.690952,195.0
4.610896,200.0
4.590968,205.0
4.693512,210.0
4.632536,215.0
4.651776,220.0
4.689544,225.0
4.56656,230.0
4.647976,235.0
4.604464,240.0
4.6362,245.0
4.69728,250.0
4.772328,255.0
4.78188,260.0
2.853488,265.0
4.752536,270.0
4.605384,275.0
2.375008,280.0
4.629608,285.0
4.6354,290.0
