bandwidth,start_time_elapsed
2.238992,0.0
2.314512,5.0
2.029688,10.0
2.349072,15.0
2.543496,20.0
2.18732,25.0
2.288416,30.0
2.012112,35.0
2.039416,40.0
2.41144,45.0
2.12296,50.0
2.357592,55.0
2.341296,60.0
2.420288,65.0
2.50044,70.0
2.668384,75.0
2.820512,80.0
2.544168,85.0
2.380512,90.0
2.379864,95.0
2.084632,100.0
2.01644,105.0
2.102848,110.0
2.342152,115.0
2.33556,120.0
2.176904,125.0
2.294264,130.0
2.575512,135.0
2.384304,140.0
2.534504,145.0
2.271464,150.0
1.84188,155.0
2.573736,160.0
2.1186,165.0
2.221968,170.0
2.559088,175.0
2.68188,180.0
2.688488,185.0
2.072232,190.0
2.007432,195.0
2.405256,200.0
2.06832,205.0
2.13032,210.0
2.3934,215.0
2.281888,220.0
2.37148,225.0
2.475736,230.0
2.275448,235.0
2.445432,240.0
2.12964,245.0
2.262112,250.0
2.484192,255.0
2.237504,260.0
2.54316,265.0
2.360256,270.0
2.141624,275.0
2.287176,280.0
2.109984,285.0
2.079744,290.0
