bandwidth,start_time_elapsed
3.29248,0.0
2.806856,5.0
3.05376,10.0
3.347856,15.0
3.251528,20.0
3.04816,25.0
3.062768,30.0
3.157488,35.0
3.004624,40.0
3.303552,45.0
3.2678,50.0
3.2364,55.0
2.889512,60.0
2.690632,65.0
2.846432,70.0
2.84328,75.0
2.62864,80.0
3.078616,85.0
2.621792,90.0
2.705288,95.0
2.959336,100.0
3.327336,105.0
3.259976,110.0
2.983992,115.0
3.207056,120.0
3.297592,125.0
3.369664,130.0
2.975448,135.0
3.07992,140.0
3.339112,145.0
3.264984,150.0
3.272056,155.0
2.872624,160.0
2.606304,165.0
3.047504,170.0
3.3644,175.0
3.242056,180.0
3.007424,185.0
2.56648,190.0
2.93468,195.0
2.60952,200.0
3.274496,205.0
3.32028,210.0
3.312192,215.0
3.2012,220.0
2.510936,225.0
3.33996,230.0
3.312136,235.0
2.533384,240.0
3.3226,245.0
3.26696,250.0
3.0598,255.0
3.1788,260.0
3.294976,265.0
3.30448,270.0
3.342784,275.0
3.25252,280.0
2.945344,285.0
2.840824,290.0
