bandwidth,start_time_elapsed
3.830008,0.0
3.829336,5.0
3.748496,10.0
3.855008,15.0
3.900616,20.0
3.753624,25.0
3.807272,30.0
3.861952,35.0
3.824688,40.0
3.838904,45.0
3.88132,50.0
3.83424,55.0
3.86908,60.0
3.808784,65.0
3.836112,70.0
3.858456,75.0
3.828344,80.0
3.731896,85.0
3.823808,90.0
3.830608,95.0
3.226584,100.0
3.824896,105.0
3.879408,110.0
3.816776,115.0
3.840472,120.0
3.833016,125.0
3.833504,130.0
3.81832,135.0
3.851936,140.0
3.82592,145.0
3.800872,150.0
3.665888,155.0
3.8096,160.0
3.82404,165.0
3.850448,170.0
3.872944,175.0
3.84572,180.0
3.826024,185.0
3.85272,190.0
3.783184,195.0
3.829656,200.0
3.001024,205.0
3.820432,210.0
3.873368,215.0
3.858264,220.0
3.239968,225.0
3.8836,230.0
3.824544,235.0
3.865632,240.0
3.821536,245.0
3.863592,250.0
3.337984,255.0
3.842688,260.0
3.807672,265.0
3.843008,270.0
3.858192,275.0
3.338312,280.0
3.837552,285.0
3.837904,290.0
