bandwidth,start_time_elapsed
4.204184,0.0
4.56164,5.0
4.265592,10.0
4.648208,15.0
4.275672,20.0
4.065048,25.0
4.46756,30.0
4.365056,35.0
2.15748,40.0
4.607128,45.0
4.542872,50.0
4.27316,55.0
3.830072,60.0
4.234384,65.0
4.210672,70.0
4.536992,75.0
4.219944,80.0
4.308504,85.0
4.34164,90.0
4.294152,95.0
4.445392,100.0
4.29796,105.0
4.611568,110.0
4.568248,115.0
3.896816,120.0
4.307448,125.0
4.651736,130.0
4.5754,135.0
4.7146,140.0
4.589232,145.0
4.702416,150.0
4.496992,155.0
4.637936,160.0
4.01424,165.0
4.031776,170.0
4.518672,175.0
4.32284,180.0
4.491016,185.0
4.686312,190.0
4.49608,195.0
4.40388,200.0
3.802248,205.0
4.590416,210.0
4.69576,215.0
4.3478,220.0
4.171856,225.0
4.590728,230.0
4.534656,235.0
4.638272,240.0
4.525624,245.0
4.609624,250.0
4.464752,255.0
4.580464,260.0
4.678088,265.0
4.617192,270.0
4.58476,275.0
4.57592,280.0
4.578816,285.0
4.616744,290.0
