size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,387.0,10.0,105.125,320.0,2147483647.0,0.1,96.214,0.120392,0.0,0.387,0.6280516795865634
20.288,237.0,24.0,169.59,380.0,24.0,0.224,96.214,0.8395040000000001,0.388,0.625,0.6848270042194093
56.755,332.0,24.0,153.839,360.0,24.0,0.168,95.739,0.8395040000000001,0.626,0.958,1.3675903614457832
55.635000000000005,325.0,26.0,129.65099999999998,336.0,24.0,0.148,95.739,1.928064,0.959,1.284,1.3694769230769233
44.464,277.0,28.0,148.003,352.0,24.0,0.172,90.845,1.830968,1.284,1.561,1.284158844765343
44.82,281.0,29.0,135.678,340.0,24.0,0.164,90.845,1.838296,1.561,1.842,1.2760142348754449
51.41499999999999,307.0,31.0,143.686,348.0,24.0,0.172,90.845,1.927024,1.842,2.149,1.3398045602605861
53.125,315.0,33.0,157.89700000000002,360.0,24.0,0.18,90.845,1.901608,2.149,2.464,1.3492063492063493
924.046,4218.0,35.0,155.88299999999998,360.0,24.0,0.188,90.845,1.883256,2.467,6.685,1.7525765765765766
95.183,552.0,70.0,434.859,636.0,24.0,0.44,90.845,1.637024,6.686,7.238,1.379463768115942
46.055,306.0,70.0,251.862,468.0,24.0,0.312,90.845,1.666872,7.238,7.544,1.2040522875816992
879.41,4309.0,70.0,189.947,428.0,24.0,0.228,90.845,1.666872,7.547,11.856,1.6326943606405198
46.572,308.0,264.0,1222.624,1468.0,24.0,1.252,90.845,1.706416,11.857,12.165,1.2096623376623377
877.0450000000001,3952.0,264.0,275.557,1040.0,24.0,0.2,90.845,1.755896,12.168,16.12,1.7753947368421055
47.112,238.0,498.0,1970.271,2580.0,24.0,1.976,90.845,1.953656,16.12,16.358,1.5835966386554623
895.396,2895.0,498.0,310.041,1524.0,24.0,0.148,90.845,1.953656,16.361,19.256,2.474324006908463
46.067,234.0,675.0,2267.742,3412.0,24.0,2.28,88.8,2.565048,19.256,19.49,1.574940170940171
1065.802,2405.0,675.0,352.483,1748.0,24.0,0.152,88.8,2.565048,19.493,21.898,3.545287318087318
1118.415,2080.0,783.0,2050.88,3372.0,24.0,2.044,88.199,3.838656,21.901,23.981,4.301596153846154
1049.17,1975.0,783.0,1759.996,2856.0,24.0,1.804,86.523,4.506048,23.985,25.96,4.24980253164557
988.751,1910.0,783.0,1658.058,2604.0,24.0,1.704,85.257,4.462088,25.964,27.874,4.141365445026178
897.355,1741.0,783.0,1604.842,2488.0,24.0,1.644,85.257,4.343736,27.877,29.618,4.123400344629523
856.956,1673.0,783.0,1442.971,2304.0,24.0,1.488,85.257,4.35776,29.622,31.295,4.097817095038852
890.832,1742.0,783.0,1384.499,2356.0,24.0,1.672,85.257,4.320064,31.54,33.282,4.091076923076923
641.414,1275.0,783.0,1449.88,2384.0,24.0,1.748,85.257,4.306832,33.54,34.815,4.024558431372549
707.429,1389.0,783.0,1013.629,1996.0,24.0,1.776,85.257,4.331184,35.54,36.929,4.074465082793377
828.091,1612.0,783.0,1135.296,1908.0,24.0,1.784,85.257,4.36392,37.541,39.153,4.109632754342432
1068.161,2052.0,783.0,1339.244,2108.0,24.0,1.768,85.257,4.3594,39.541,41.593,4.164370370370371
1037.055,1990.0,783.0,1738.706,2464.0,24.0,1.784,84.67399999999999,4.371712,41.597,43.587,4.169065326633166
1023.238,1963.0,783.0,1676.217,2604.0,24.0,1.716,84.67399999999999,4.359992,43.59,45.553,4.170098828323994
904.933,1772.0,783.0,1657.783,2564.0,24.0,1.696,83.713,4.37552,45.557,47.329,4.085476297968397
708.868,1402.0,783.0,1468.654,2348.0,24.0,1.72,83.713,4.323112,47.54,48.942,4.044895863052782
828.4599999999999,1619.0,783.0,1134.2,2120.0,24.0,1.768,83.713,4.30592,49.54,51.159,4.093687461395923
1373.604,2600.0,783.0,1343.102,2144.0,24.0,1.764,83.713,4.345784,51.542,54.142,4.226473846153846
1012.229,1919.0,1220.0,2133.637,2864.0,24.0,2.152,83.713,4.371448,54.145,56.064,4.219818655549766
1012.395,1866.0,1220.0,1638.958,2996.0,24.0,1.68,83.713,4.443576,56.067,57.933,4.340385852090032
976.077,1805.0,1220.0,1601.512,2704.0,24.0,1.64,83.713,4.562688,57.937,59.742,4.326103047091412
1122.816,2103.0,1220.0,1545.745,2612.0,24.0,1.588,83.713,4.539816,59.746,61.849,4.271292439372325
880.905,1690.0,1220.0,1830.142,2864.0,24.0,1.868,83.713,4.452576,61.852,63.542,4.16996449704142
983.154,1871.0,1220.0,1421.392,2640.0,24.0,1.468,83.713,4.425712,63.545,65.416,4.203758417958311
1093.249,1984.0,1220.0,1606.903,2592.0,24.0,1.772,83.713,4.425152,65.541,67.525,4.408262096774194
952.777,1741.0,1220.0,1712.24,2788.0,24.0,1.752,83.713,4.604776,67.528,69.269,4.3780677771395755
918.875,1731.0,1220.0,1478.853,2624.0,24.0,1.788,83.713,4.612096,69.54,71.271,4.246678220681687
918.725,1793.0,1220.0,1472.825,2464.0,24.0,1.784,83.713,4.473432,71.54,73.333,4.099163413273843
954.841,1860.0,1220.0,1529.301,2516.0,24.0,1.78,83.713,4.326392,73.541,75.401,4.106843010752688
772.424,1533.0,1220.0,1591.018,2616.0,24.0,1.772,83.713,4.329392,75.54,77.073,4.030914546640574
978.867,1917.0,1220.0,1283.947,2348.0,24.0,1.792,83.713,4.266112,77.541,79.458,4.084995305164319
835.5480000000001,1636.0,1220.0,1661.043,2536.0,24.0,1.78,83.713,4.278184,79.54,81.176,4.085809290953546
877.668,1682.0,1220.0,1375.4930000000002,2488.0,24.0,1.78,83.713,4.32412,81.54,83.222,4.174401902497028
1023.782,1946.0,1220.0,1428.708,2356.0,24.0,1.788,83.713,4.418688,83.541,85.487,4.208764645426516
1008.432,1974.0,1220.0,1682.923,2640.0,24.0,1.772,83.713,4.40268,85.54,87.514,4.086857142857143
1847.26,3855.0,1220.0,1698.673,2824.0,24.0,1.74,83.713,4.267864,87.52,91.375,3.833483787289235
46.229,224.0,1220.0,3471.1400000000003,4392.0,24.0,3.548,83.713,3.925696,91.376,91.6,1.6510357142857142
924.27,2803.0,1220.0,476.858,2816.0,24.0,0.16,83.713,3.925696,91.603,94.406,2.637945058865501
922.77,2163.0,1220.0,2577.099,4764.0,24.0,2.64,83.713,2.736264,94.409,96.572,3.412926490984743
945.076,1808.0,1220.0,1827.726,3600.0,24.0,1.868,83.713,3.65852,96.575,98.383,4.18175221238938
980.584,1874.0,1220.0,1540.737,2912.0,24.0,1.58,83.713,4.386096,98.386,100.26,4.186057630736393
769.509,1499.0,1220.0,1607.35,2700.0,24.0,1.652,83.713,4.411248,100.262,101.761,4.106785857238159
764.762,1490.0,1220.0,1251.563,2324.0,24.0,1.292,83.713,4.349432,101.763,103.253,4.106104697986577
1021.631,1956.0,1220.0,1253.725,2124.0,24.0,1.58,83.713,4.389904,103.541,105.497,4.178449897750511
791.195,1541.0,1220.0,1695.231,2536.0,24.0,1.78,83.713,4.384296,105.54,107.081,4.107436729396496
520.8069999999999,1042.0,1220.0,1284.205,2416.0,24.0,1.788,83.713,4.370024,107.539,108.581,3.9985182341650662
823.098,1598.0,1220.0,836.364,1744.0,24.0,1.832,83.713,4.361872,109.54,111.138,4.120640801001251
864.062,1660.0,1220.0,1376.292,2076.0,24.0,1.82,83.713,4.379776,111.54,113.2,4.16415421686747
993.156,1900.0,1220.0,1409.63,2332.0,24.0,1.792,83.713,4.4042,113.54,115.44,4.181709473684211
1243.918,7434.0,1220.0,1636.399,2580.0,24.0,1.78,83.713,4.378944,115.541,122.975,1.338625773473231
21.01,213.0,1220.0,6878.751,7904.0,24.0,7.016,83.713,1.365704,122.975,123.188,0.7891079812206573
38.685,301.0,1220.0,2450.131,6716.0,24.0,0.164,83.713,1.365704,123.188,123.489,1.0281727574750832
35.252,282.0,1220.0,553.759,5248.0,24.0,0.264,83.713,1.365704,123.49,123.772,1.0000567375886527
420.111,2494.0,1220.0,278.712,4972.0,24.0,0.272,83.713,1.365704,123.773,126.267,1.347589414595028
1126.582,6622.0,1220.0,2338.777,6356.0,24.0,2.44,83.713,1.365704,126.27,132.892,1.3610172153427968
49.26899999999999,362.0,1220.0,6028.504,8856.0,24.0,6.176,83.713,1.396192,132.892,133.254,1.088817679558011
55.42,390.0,1220.0,722.341,4828.0,24.0,0.24,83.713,1.491704,133.255,133.645,1.1368205128205129
59.374,413.0,1220.0,329.707,4192.0,24.0,0.372,83.713,1.491704,133.645,134.058,1.1501016949152543
1309.328,7743.0,1220.0,325.953,3912.0,24.0,0.404,83.713,1.491704,134.062,141.805,1.3527862585561152
39.013,315.0,1220.0,7359.670999999999,9576.0,24.0,7.564,83.713,1.386624,141.805,142.12,0.9908063492063491
40.853,325.0,1220.0,1135.602,6144.0,24.0,0.204,83.713,1.421632,142.121,142.446,1.0056123076923078
53.152,392.0,1220.0,361.1,5324.0,24.0,0.308,83.713,1.421632,142.447,142.839,1.084734693877551
933.091,5467.0,1220.0,312.147,5128.0,24.0,0.384,83.713,1.421632,142.842,148.309,1.3654157673312604
39.399,310.0,1220.0,5220.857,8200.0,24.0,5.332,83.713,1.39468,148.309,148.619,1.0167483870967742
48.06,364.0,1220.0,865.456,4464.0,24.0,0.232,83.713,1.39468,148.619,148.983,1.0562637362637364
942.004,5469.0,1220.0,331.84599999999995,3932.0,24.0,0.348,83.713,1.39468,148.986,154.455,1.377954287803986
44.942,346.0,1220.0,5215.359,7956.0,24.0,5.328,83.713,1.4074,154.456,154.802,1.039121387283237
109.92600000000002,715.0,1220.0,722.639,4304.0,24.0,0.256,83.713,1.4074,154.803,155.518,1.2299412587412588
19.054,196.0,1220.0,583.403,4168.0,24.0,0.68,83.713,1.4074,155.518,155.714,0.7777142857142857
395.358,2371.0,1220.0,324.26700000000005,3668.0,24.0,0.196,83.713,1.4074,155.715,158.086,1.3339789118515395
320.345,1924.0,1220.0,2207.023,4864.0,24.0,2.312,83.713,1.4074,158.087,160.011,1.3319958419958422
312.142,1922.0,1220.0,1597.561,3640.0,24.0,1.696,83.713,1.397272,160.012,161.934,1.2992382934443287
1193.435,6924.0,1220.0,1621.605,3196.0,24.0,1.732,83.713,1.371136,161.937,168.861,1.3788965915655689
55.274,399.0,1220.0,6424.071,7748.0,24.0,6.532,83.713,1.400624,168.862,169.261,1.108250626566416
44.393,328.0,1220.0,631.174,5004.0,24.0,0.256,83.713,1.439256,169.262,169.59,1.0827560975609756
58.64300000000001,412.0,1220.0,296.01899999999995,4560.0,24.0,0.32,83.713,1.439256,169.591,170.003,1.1386990291262138
819.212,4712.0,1220.0,318.43300000000005,4108.0,24.0,0.404,83.713,1.439256,170.005,174.717,1.3908522920203734
82.315,555.0,1220.0,4485.223999999999,6816.0,24.0,4.592,83.713,1.42368,174.718,175.273,1.1865225225225224
85.524,592.0,1220.0,414.716,3516.0,24.0,0.396,83.713,1.456872,175.273,175.865,1.1557297297297298
2039.452,12217.0,1220.0,471.246,3136.0,24.0,0.576,83.713,1.456872,175.87,188.087,1.3354846525333552
90.572,632.0,1915.0,10928.766,12656.0,24.0,10.968,83.713,1.348632,188.088,188.72,1.1464810126582279
84.907,587.0,1915.0,468.81,7572.0,24.0,0.408,83.713,1.35668,188.721,189.308,1.1571652470187392
96.60399999999998,656.0,1915.0,478.403,7540.0,24.0,0.576,83.713,1.35668,189.309,189.965,1.1780975609756095
61.374,448.0,1915.0,537.431,6020.0,24.0,0.648,83.713,1.35668,189.966,190.414,1.0959642857142857
69.999,477.0,1915.0,359.95300000000003,4608.0,24.0,0.444,83.713,1.35668,190.415,190.892,1.1739874213836476
43.346,326.0,1915.0,378.434,3712.0,24.0,0.472,83.713,1.35668,190.892,191.218,1.0637055214723925
57.199,399.0,1915.0,265.898,2868.0,24.0,0.324,83.713,1.35668,191.218,191.617,1.1468471177944861
725.78,4123.0,1915.0,317.916,2380.0,24.0,0.568,83.713,1.35668,191.79,195.913,1.4082561241814213
84.114,573.0,1915.0,3941.052,5580.0,24.0,4.06,83.713,1.419512,195.914,196.487,1.1743664921465968
988.997,5767.0,1915.0,465.502,3224.0,24.0,0.484,83.713,1.419512,196.491,202.258,1.3719396566672446
34.441,285.0,1915.0,5529.177,7728.0,24.0,5.636,83.713,1.396544,202.258,202.543,0.9667649122807018
45.465,338.0,1915.0,1131.481,4908.0,24.0,0.232,83.713,1.396544,202.544,202.882,1.076094674556213
694.589,4430.0,1915.0,351.324,4140.0,24.0,0.328,83.713,1.396544,202.885,207.315,1.2543367945823929
51.25,477.0,1915.0,4222.285,7996.0,24.0,4.36,83.713,1.396544,207.316,207.793,0.859538784067086
62.507000000000005,547.0,1915.0,640.73,3752.0,24.0,0.416,83.713,1.396544,207.794,208.341,0.9141791590493602
991.037,6200.0,1915.0,432.687,3516.0,24.0,0.536,83.713,1.396544,208.344,214.544,1.2787574193548388
77.937,533.0,1915.0,5962.513000000001,8183.999999999999,24.0,6.076,83.713,1.303192,214.545,215.078,1.1697861163227017
46.19,351.0,1915.0,468.459,4528.0,24.0,0.412,83.713,1.446472,215.078,215.429,1.0527635327635327
61.971,452.0,1915.0,290.328,3640.0,24.0,0.344,83.713,1.446472,215.429,215.881,1.0968318584070795
864.781,5165.0,1915.0,350.825,3060.0,24.0,0.448,83.713,1.446472,215.884,221.049,1.339447821878025
41.878,333.0,1915.0,4961.004,7096.0,24.0,5.076,83.713,1.446472,221.049,221.382,1.006078078078078
39.407,315.0,1915.0,854.425,4268.0,24.0,0.284,83.713,1.446472,221.382,221.697,1.0008126984126984
