start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-25T03:31:16.119000Z,2020-08-25T03:31:16.277000Z,16.944,158.0,790.0,83.381,0.0,0.0,0.0,67.2,7.711071,0.0,0.0,0.0
2020-08-25T03:31:16.278000Z,2020-08-25T03:31:16.360000Z,15.461,82.0,790.0,83.575,0.0,0.0,0.0,67.2,0.441013,0.0,0.0,0.0
2020-08-25T03:31:16.360000Z,2020-08-25T03:31:16.523000Z,54.813,163.0,796.0,81.522,0.0,0.0,0.0,67.2,0.441013,0.0,0.0,0.0
2020-08-25T03:31:16.523000Z,2020-08-25T03:31:16.671000Z,261.38,148.0,794.0,81.158,0.0,0.0,0.0,67.2,0.160969,0.0,0.0,0.0
2020-08-25T03:31:16.671000Z,2020-08-25T03:31:16.815000Z,367.593,144.0,794.0,80.257,0.0,0.0,0.0,67.2,2.567951,0.0,0.0,0.0
2020-08-25T03:31:16.816000Z,2020-08-25T03:31:17.017999Z,500.153,202.0,794.0,79.258,0.0,0.0,0.0,67.2,4.891181,0.0,0.0,0.0
2020-08-25T03:31:17.019000Z,2020-08-25T03:31:17.233000Z,462.266,214.0,794.0,80.699,0.0,0.0,0.0,67.2,5.843161,0.0,0.0,0.0
2020-08-25T03:31:17.234000Z,2020-08-25T03:31:17.433999Z,440.906,200.0,794.0,80.71,0.0,0.0,0.0,67.2,5.843161,0.0,0.0,0.0
2020-08-25T03:31:17.640000Z,2020-08-25T03:31:17.871000Z,641.406,231.0,794.0,83.91,0.0,0.0,0.0,67.2,5.843161,0.0,0.0,0.0
2020-08-25T03:31:19.642000Z,2020-08-25T03:31:19.860000Z,637.642,218.0,816.0,83.276,0.0,0.0,0.0,67.2,8.406441,0.0,0.0,0.0
