start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-24T11:16:23.035000Z,2020-08-24T11:16:23.284000Z,42.815,249.0,946.0,206.053,0.0,0.0,0.0,109.874,3.854596,0.0,0.0,0.0
2020-08-24T11:16:23.284999Z,2020-08-24T11:16:23.548000Z,27.04,263.0,946.0,163.843,0.0,0.0,0.0,109.874,0.465535,0.0,0.0,0.0
2020-08-24T11:16:23.548000Z,2020-08-24T11:16:23.729000Z,100.968,181.0,946.0,161.76,0.0,0.0,0.0,109.874,0.182563,0.0,0.0,0.0
2020-08-24T11:16:23.729999Z,2020-08-24T11:16:23.907000Z,225.569,177.0,950.0,149.0,0.0,0.0,0.0,109.874,0.649506,0.0,0.0,0.0
2020-08-24T11:16:23.907000Z,2020-08-24T11:16:24.111000Z,224.88,204.0,950.0,145.57,0.0,0.0,0.0,109.874,1.286499,0.0,0.0,0.0
2020-08-24T11:16:24.111000Z,2020-08-24T11:16:24.304000Z,275.341,193.0,950.0,137.145,0.0,0.0,0.0,109.874,1.44106,0.0,0.0,0.0
2020-08-24T11:16:24.304000Z,2020-08-24T11:16:24.565000Z,352.239,261.0,950.0,139.455,0.0,0.0,0.0,109.874,1.461591,0.0,0.0,0.0
2020-08-24T11:16:24.564999Z,2020-08-24T11:16:24.813000Z,360.369,248.0,750.0,135.719,0.0,0.0,0.0,109.874,2.57301,0.0,0.0,0.0
2020-08-24T11:16:24.813000Z,2020-08-24T11:16:25.131000Z,571.589,318.0,750.0,155.755,0.0,0.0,0.0,109.874,2.57301,0.0,0.0,0.0
2020-08-24T11:16:26.677000Z,2020-08-24T11:16:26.975000Z,573.823,298.0,624.0,176.952,0.0,0.0,0.0,109.874,3.564864,0.0,0.0,0.0
2020-08-24T11:16:28.675000Z,2020-08-24T11:16:29.011000Z,571.216,336.0,622.0,147.523,0.0,0.0,0.0,109.874,3.189636,0.0,0.0,0.0
2020-08-24T11:16:30.675000Z,2020-08-24T11:16:30.977000Z,585.07,302.0,612.0,136.617,0.0,0.0,0.0,109.874,2.540915,0.0,0.0,0.0
2020-08-24T11:16:32.679000Z,2020-08-24T11:16:33.045000Z,574.045,366.0,612.0,151.625,0.0,0.0,0.0,109.874,3.269258,0.0,0.0,0.0
2020-08-24T11:16:34.670000Z,2020-08-24T11:16:34.988000Z,567.582,318.0,610.0,194.341,0.0,0.0,0.0,109.874,2.783521,0.0,0.0,0.0
2020-08-24T11:16:36.679000Z,2020-08-24T11:16:36.985000Z,583.072,306.0,638.0,131.737,0.0,0.0,0.0,109.874,3.520713,0.0,0.0,0.0
2020-08-24T11:16:38.670000Z,2020-08-24T11:16:38.966000Z,581.24,296.0,638.0,141.941,0.0,0.0,0.0,109.874,3.148592,0.0,0.0,0.0
2020-08-24T11:16:40.675000Z,2020-08-24T11:16:41.326000Z,597.971,651.0,642.0,134.125,0.0,0.0,0.0,109.087,3.261015,0.0,0.0,0.0
2020-08-24T11:16:42.675000Z,2020-08-24T11:16:43.081000Z,727.594,406.0,638.0,217.623,0.0,0.0,0.0,109.087,0.396145,0.0,0.0,0.0
2020-08-24T11:16:44.669000Z,2020-08-24T11:16:45.145000Z,971.286,476.0,642.0,156.285,0.0,0.0,0.0,109.087,3.102349,0.0,0.0,0.0
2020-08-24T11:16:46.683000Z,2020-08-24T11:16:47.125000Z,1111.23,442.0,638.0,189.512,0.0,0.0,0.0,109.087,2.611602,0.0,0.0,0.0
2020-08-24T11:16:48.675000Z,2020-08-24T11:16:49.068000Z,828.888,393.0,682.0,138.039,0.0,0.0,0.0,109.087,2.917402,0.0,0.0,0.0
2020-08-24T11:16:50.671000Z,2020-08-24T11:16:50.976000Z,598.034,305.0,682.0,164.785,0.0,0.0,0.0,109.087,0.474906,0.0,0.0,0.0
2020-08-24T11:16:52.683000Z,2020-08-24T11:16:53.015000Z,776.459,332.0,716.0,147.723,0.0,0.0,0.0,109.087,3.183052,0.0,0.0,0.0
2020-08-24T11:16:54.675000Z,2020-08-24T11:16:54.966000Z,664.392,291.0,784.0,131.803,0.0,0.0,0.0,109.087,3.928638,0.0,0.0,0.0
