bandwidth,start_time_elapsed
3.56036,0.0
3.526576,5.0
3.450872,10.0
3.483976,15.0
3.726344,20.0
3.634448,25.0
3.83772,30.0
3.579832,35.0
3.15392,40.0
3.410152,45.0
3.662752,50.0
3.444776,55.0
2.99512,60.0
3.023816,65.0
3.329832,70.0
2.905064,75.0
3.835992,80.0
3.349376,85.0
3.545616,90.0
3.378712,95.0
3.21712,100.0
3.559744,105.0
3.802264,110.0
3.870736,115.0
3.290536,120.0
3.2964,125.0
3.227336,130.0
4.49576,135.0
3.652952,140.0
3.942616,145.0
3.784128,150.0
3.85944,155.0
3.548488,160.0
3.637712,165.0
3.797936,170.0
3.317144,175.0
3.45548,180.0
3.36992,185.0
3.477904,190.0
3.590496,195.0
3.533792,200.0
3.76872,205.0
3.145,210.0
3.788512,215.0
3.776968,220.0
3.836968,225.0
2.785064,230.0
3.946064,235.0
3.650328,240.0
3.62044,245.0
3.696136,250.0
3.81032,255.0
3.393232,260.0
3.692256,265.0
3.44144,270.0
3.469992,275.0
3.736168,280.0
3.61848,285.0
3.458816,290.0
