size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,211.0,10.0,84.471,288.0,2147483647.0,0.088,84.44200000000001,0.1368,0.0,0.211,1.1519241706161139
20.288,135.0,32.0,91.255,292.0,2147483647.0,0.104,82.66,1.575328,0.211,0.346,1.202251851851852
56.755,229.0,32.0,100.95,304.0,2147483647.0,0.12,82.66,1.575328,0.347,0.576,1.9827074235807862
55.635000000000005,217.0,72.0,126.46099999999998,328.0,2147483647.0,0.128,82.66,3.188056,0.576,0.793,2.0510599078341016
44.464,188.0,78.0,156.634,360.0,2147483647.0,0.188,82.66,3.188056,0.793,0.981,1.8920851063829787
44.82,194.0,78.0,137.883,340.0,2147483647.0,0.164,82.66,3.188056,0.982,1.176,1.8482474226804124
51.41499999999999,205.0,78.0,141.019,344.0,2147483647.0,0.172,82.66,3.188056,1.177,1.382,2.0064390243902435
53.125,213.0,78.0,148.58599999999998,352.0,2147483647.0,0.18,82.66,3.188056,1.382,1.595,1.9953051643192488
924.046,2148.0,78.0,151.664,352.0,2147483647.0,0.18,82.66,3.188056,1.598,3.746,3.441512104283054
1521.062,3272.0,194.0,559.018,760.0,171.0,0.564,82.66,3.792024,3.751,7.023,3.7189779951100244
46.055,184.0,244.0,699.316,928.0,171.0,0.716,82.66,3.83976,7.024,7.208,2.002391304347826
879.41,2056.0,244.0,166.149,564.0,171.0,0.228,82.66,3.83976,7.327,9.383,3.421828793774319
881.81,2088.0,274.0,850.431,1184.0,171.0,0.856,82.66,3.519856,9.386,11.474,3.378582375478927
877.0450000000001,2008.0,301.0,939.867,1316.0,171.0,0.944,82.66,3.511192,11.477,13.485,3.494203187250996
884.322,1924.0,336.0,959.914,1376.0,171.0,0.964,82.66,3.758928000000001,13.488,15.412,3.677014553014553
895.396,1948.0,392.0,1035.599,1448.0,171.0,1.04,82.66,3.836032,15.415,17.363,3.6771909650924024
874.609,2084.0,464.0,1198.247,1712.0,171.0,1.2,82.66,3.8747599999999993,17.365,19.449,3.3574241842610366
1065.802,2564.0,543.0,1559.7240000000002,2160.0,171.0,1.568,82.66,3.45388,19.452,22.016,3.3254352574102963
1118.415,2483.0,649.0,1832.534,2656.0,171.0,1.84,82.66,3.468864,22.02,24.503,3.6034313330648406
1049.17,2276.0,746.0,1987.085,2960.0,171.0,1.988,82.66,3.794048,24.507,26.783,3.6877680140597544
57.586,208.0,746.0,1927.676,2960.0,171.0,1.976,82.66,3.8496,26.784,26.992,2.2148461538461537
897.355,1994.0,746.0,224.615,1524.0,171.0,0.456,82.66,3.8496,27.327,29.321,3.600220661985958
856.956,1916.0,746.0,1809.215,2940.0,171.0,1.86,82.66,3.774144,29.324,31.24,3.5781043841336118
890.832,1980.0,746.0,1592.091,2584.0,171.0,1.72,82.66,3.748624,31.325,33.305,3.599321212121212
641.414,1430.0,746.0,1658.803,2520.0,171.0,1.704,82.66,3.76904,33.308,34.738,3.5883300699300698
707.429,1574.0,746.0,1146.851,2272.0,171.0,1.772,82.66,3.81448,35.326,36.9,3.5955730622617534
828.091,1864.0,746.0,1295.022,2180.0,171.0,1.764,82.66,3.80408,37.327,39.191,3.554038626609442
1068.161,2390.0,746.0,1564.125,2452.0,171.0,1.74,82.66,3.7308,39.327,41.717,3.5754343096234313
1037.055,2296.0,746.0,2040.592,2884.0,171.0,2.092,82.66,3.725664,41.721,44.017,3.6134320557491293
1023.238,2250.0,746.0,1946.561,3112.0,171.0,2.0,82.66,3.772464,44.021,46.271,3.638179555555556
904.933,2034.0,746.0,1904.932,2996.0,171.0,1.948,82.66,3.804376,46.274,48.308,3.5592251720747297
708.868,1673.0,746.0,1702.531,2760.0,171.0,1.752,82.66,3.71568,48.311,49.984,3.3896855947399884
828.4599999999999,1945.0,746.0,1364.99,2292.0,171.0,1.416,82.66,3.57924,49.987,51.932,3.4075475578406165
1373.604,4616.0,746.0,1634.088,2572.0,171.0,1.68,82.66,3.58408,51.937,56.553,2.3805961871750436
46.483,258.0,790.0,3962.388,4872.0,171.0,4.012,82.66,2.284608,56.553,56.811,1.4413333333333331
46.289,255.0,790.0,517.8960000000001,3136.0,171.0,0.14,82.66,2.189576,56.812,57.067,1.4522039215686275
976.077,2546.0,790.0,230.519,2796.0,171.0,0.5,82.66,2.189576,57.327,59.873,3.0670133542812255
1122.816,2796.0,790.0,2345.922,4228.0,171.0,2.4,82.66,3.201168,59.876,62.672,3.2126351931330475
880.905,1955.0,790.0,2410.884,3776.0,171.0,2.46,82.66,3.318416,62.675,64.63,3.6047263427109972
983.154,2170.0,790.0,1629.476,3068.0,171.0,1.672,82.66,3.77428,64.633,66.803,3.624530875576037
1093.249,2444.0,790.0,1839.489,2756.0,171.0,1.888,82.66,3.789472,66.807,69.251,3.578556464811784
56.11,209.0,790.0,2093.5,3100.0,171.0,2.136,82.66,3.70852,69.252,69.461,2.1477511961722486
918.875,2087.0,790.0,252.322,1668.0,171.0,0.136,82.66,3.70852,69.464,71.551,3.522280785816962
918.725,2042.0,790.0,1890.738,3140.0,171.0,1.94,82.66,3.693968,71.555,73.597,3.5993143976493633
954.841,2067.0,790.0,1713.351,2748.0,171.0,1.756,82.66,3.772896,73.6,75.667,3.6955626511852926
772.424,1688.0,790.0,1740.572,2660.0,171.0,1.788,82.66,3.875808,75.67,77.358,3.660777251184834
978.867,2260.0,790.0,1388.149,2328.0,171.0,1.432,82.66,3.852808,77.362,79.622,3.4650159292035396
835.5480000000001,1960.0,790.0,1940.586,2888.0,171.0,1.988,82.66,3.593056,79.625,81.585,3.4104000000000005
877.668,2041.0,790.0,1636.886,2696.0,171.0,1.68,82.66,3.571568,81.588,83.629,3.4401489465948063
1023.782,2341.0,790.0,1717.386,2604.0,171.0,1.768,82.66,3.6085760000000007,83.633,85.974,3.498614267407091
1008.432,2352.0,790.0,1995.625,2920.0,171.0,2.044,82.66,3.651536,85.978,88.33,3.430040816326531
1847.26,4498.0,790.0,2009.644,3116.0,171.0,2.06,82.66,3.55724,88.335,92.833,3.2854779902178746
46.229,185.0,1392.0,3182.382,4316.0,171.0,3.204,82.66,3.3607119999999995,92.834,93.019,1.9990918918918918
43.268,176.0,1392.0,430.652,2460.0,171.0,0.132,82.66,3.3607119999999995,93.02,93.196,1.9667272727272727
922.77,2013.0,1392.0,180.007,2208.0,171.0,0.548,82.66,3.3607119999999995,93.577,95.59,3.6672429210134125
945.076,2054.0,1392.0,1902.507,3812.0,171.0,1.944,82.66,3.697976,95.593,97.647,3.680919182083739
980.584,2274.0,1392.0,1777.242,3248.0,171.0,1.82,82.66,3.836952,97.651,99.925,3.4497238346525942
769.509,1798.0,1392.0,1986.033,3184.0,171.0,2.036,82.66,3.58852,99.928,101.726,3.4238442714126807
764.762,1920.0,1392.0,1527.3190000000002,2868.0,171.0,1.576,82.66,3.594096,101.728,103.648,3.1865083333333333
1021.631,2732.0,1392.0,1656.658,2740.0,171.0,1.708,82.66,3.331896,103.651,106.383,2.991598828696925
791.195,1989.0,1392.0,2429.203,3564.0,171.0,2.48,82.66,3.087272,106.386,108.375,3.1822825540472603
520.8069999999999,1182.0,1392.0,1691.67,3332.0,171.0,1.736,82.66,3.348608,108.377,109.559,3.524920473773265
823.098,1820.0,1392.0,955.932,2232.0,171.0,0.996,82.66,3.797728,109.562,111.382,3.6180131868131866
864.062,2002.0,1392.0,1587.36,2524.0,171.0,1.636,82.66,3.818976,111.385,113.387,3.452795204795205
