NLL.Sum,NLL.Mean
3695.503247220119,2.13229313631003
3668.3944492264973,2.1036301596484868
3642.2944725242446,2.0781496681229807
3616.0613091012674,2.054763555785294
3588.7252499341907,2.032604432391559
3559.344124325137,2.0109170319999095
3526.8630828577893,1.9889660626931205
3489.937533388077,1.9659360709265858
3446.65020625533,1.9407882140665227
3393.9699440650134,1.9120015765929104
3326.540832916842,1.877007524686754
