NLL.Sum,NLL.Mean
inf,inf
40376.43677766866,2.419502169509688
39435.31265341,2.3604881572532976
38633.748164929195,2.3104514160373744
37934.51471240163,2.2670675467158974
37308.97550037765,2.2285548640118495
36733.956217063635,2.1934830247375414
36189.289015620365,2.160624745006825
35655.51582206611,2.128820449269302
35111.11039174853,2.0968194972972394
34528.01517459487,2.063031225884092
