bandwidth,start_time_elapsed
3.326192,0.0
3.318344,5.0
3.317984,10.0
3.307784,15.0
3.296128,20.0
3.2394,25.0
3.302864,30.0
3.29268,35.0
3.320888,40.0
3.234232,45.0
3.327912,50.0
3.303064,55.0
3.308856,60.0
3.258712,65.0
3.268688,70.0
3.324744,75.0
3.31736,80.0
3.321648,85.0
3.310688,90.0
3.289616,95.0
3.305744,100.0
3.30896,105.0
3.297576,110.0
3.296256,115.0
3.307024,120.0
3.28584,125.0
3.293904,130.0
3.2688,135.0
3.306144,140.0
3.241,145.0
3.329352,150.0
3.255144,155.0
3.319552,160.0
3.294984,165.0
3.320048,170.0
3.265688,175.0
3.312952,180.0
3.258024,185.0
3.25308,190.0
3.308088,195.0
3.30584,200.0
3.32668,205.0
3.244544,210.0
3.271616,215.0
3.312496,220.0
3.290568,225.0
3.3212,230.0
3.290528,235.0
3.317384,240.0
3.30168,245.0
3.28796,250.0
3.226072,255.0
3.321936,260.0
3.317448,265.0
3.25556,270.0
3.307768,275.0
3.27048,280.0
3.305712,285.0
3.312552,290.0
