bandwidth,start_time_elapsed
4.191728,0.0
4.092456,5.0
4.010888,10.0
3.72892,15.0
4.161624,20.0
3.535032,25.0
2.494312,30.0
2.728928,35.0
3.666448,40.0
3.578528,45.0
4.14444,50.0
3.3708,55.0
3.453664,60.0
4.038272,65.0
4.168504,70.0
3.795512,75.0
3.69072,80.0
4.082,85.0
4.16468,90.0
3.615768,95.0
3.15456,100.0
3.5036,105.0
3.636816,110.0
2.357608,115.0
3.699784,120.0
3.82688,125.0
4.14992,130.0
3.35248,135.0
3.662328,140.0
3.952752,145.0
4.075832,150.0
4.097856,155.0
3.756648,160.0
4.20508,165.0
3.480224,170.0
3.510528,175.0
4.09552,180.0
3.5816,185.0
3.865848,190.0
3.740264,195.0
4.189192,200.0
3.907928,205.0
3.275072,210.0
3.798968,215.0
3.323544,220.0
3.2738,225.0
3.023632,230.0
4.120272,235.0
3.525288,240.0
4.038712,245.0
3.969352,250.0
3.768544,255.0
3.798328,260.0
3.934576,265.0
4.08748,270.0
4.134584,275.0
3.610128,280.0
3.282952,285.0
4.15128,290.0
