bandwidth,start_time_elapsed
3.656856,0.0
3.750488,5.0
3.20884,10.0
3.046368,15.0
3.38572,20.0
3.647456,25.0
3.673768,30.0
3.236104,35.0
3.861624,40.0
3.842736,45.0
3.283888,50.0
2.887248,55.0
3.411352,60.0
3.077032,65.0
3.472072,70.0
2.998248,75.0
3.8684,80.0
3.176456,85.0
3.613296,90.0
3.779128,95.0
3.520288,100.0
3.176632,105.0
3.02424,110.0
3.723424,115.0
3.49912,120.0
3.276432,125.0
3.329912,130.0
3.3464,135.0
3.59004,140.0
3.58056,145.0
3.349248,150.0
3.214144,155.0
3.076112,160.0
2.7036,165.0
3.46856,170.0
3.40908,175.0
3.49452,180.0
3.581888,185.0
3.958584,190.0
3.37212,195.0
3.380472,200.0
3.681088,205.0
3.630216,210.0
2.91728,215.0
3.345272,220.0
3.548536,225.0
3.306248,230.0
3.414976,235.0
3.816472,240.0
3.326872,245.0
3.95984,250.0
3.425064,255.0
3.891512,260.0
3.410832,265.0
3.463016,270.0
3.03852,275.0
3.329824,280.0
3.835312,285.0
3.769216,290.0
