bandwidth,start_time_elapsed
4.089568,0.0
4.170496,5.0
3.645104,10.0
4.203816,15.0
4.182008,20.0
3.910992,25.0
4.12,30.0
4.245992,35.0
3.995568,40.0
1.846864,45.0
4.108688,50.0
3.685872,55.0
4.213512,60.0
4.014432,65.0
3.958192,70.0
3.922704,75.0
4.190104,80.0
4.206584,85.0
4.030048,90.0
4.192504,95.0
4.152448,100.0
3.993552,105.0
4.27912,110.0
3.897672,115.0
4.124752,120.0
2.992648,125.0
1.951448,130.0
4.002504,135.0
3.78988,140.0
4.055816,145.0
2.096984,150.0
3.784584,155.0
3.863592,160.0
3.600256,165.0
4.170376,170.0
4.009432,175.0
3.749816,180.0
4.165216,185.0
4.171872,190.0
3.619104,195.0
2.994824,200.0
3.536128,205.0
4.212384,210.0
4.110416,215.0
3.843424,220.0
3.968648,225.0
4.208992,230.0
3.669376,235.0
4.274064,240.0
1.627592,245.0
2.936088,250.0
3.85744,255.0
3.751184,260.0
4.101504,265.0
3.704248,270.0
4.201632,275.0
4.038024,280.0
4.198816,285.0
4.170696,290.0
