bandwidth,start_time_elapsed
2.54324,0.0
2.4906,5.0
2.54352,10.0
2.504064,15.0
4.228872,20.0
2.48192,25.0
2.528912,30.0
2.507504,35.0
4.191144,40.0
2.488096,45.0
2.539328,50.0
2.5408,55.0
4.019336,60.0
2.438368,65.0
2.517096,70.0
2.470608,75.0
4.088232,80.0
2.480888,85.0
2.52092,90.0
4.087216,95.0
4.03512,100.0
2.500408,105.0
2.46612,110.0
2.478232,115.0
2.497888,120.0
2.454312,125.0
2.488088,130.0
2.54016,135.0
2.502384,140.0
2.54056,145.0
4.211192,150.0
2.533976,155.0
4.198488,160.0
2.515904,165.0
2.49864,170.0
2.517968,175.0
2.549816,180.0
4.142248,185.0
3.78904,190.0
2.509488,195.0
2.521096,200.0
2.524048,205.0
4.081048,210.0
4.185008,215.0
2.5048,220.0
3.876928,225.0
2.460728,230.0
2.542056,235.0
2.524136,240.0
4.093496,245.0
4.127216,250.0
2.526504,255.0
2.533376,260.0
4.30076,265.0
3.024728,270.0
2.535264,275.0
2.529512,280.0
4.241696,285.0
4.321464,290.0
