bandwidth,start_time_elapsed
4.611016,0.0
4.650488,5.0
4.673256,10.0
4.689648,15.0
4.762256,20.0
4.544808,25.0
4.65812,30.0
4.66016,35.0
4.666728,40.0
4.570336,45.0
4.43184,50.0
4.638192,55.0
4.537256,60.0
4.65408,65.0
4.645552,70.0
4.694384,75.0
4.494064,80.0
4.738104,85.0
4.611576,90.0
4.48352,95.0
4.536584,100.0
4.445,105.0
4.712232,110.0
4.668328,115.0
4.728584,120.0
4.639512,125.0
4.569896,130.0
4.480624,135.0
4.732832,140.0
4.595696,145.0
4.562864,150.0
4.772632,155.0
4.716032,160.0
4.78044,165.0
4.645032,170.0
4.592912,175.0
4.63948,180.0
4.615944,185.0
2.901184,190.0
4.537688,195.0
4.718576,200.0
2.926736,205.0
4.41132,210.0
4.281464,215.0
4.812936,220.0
4.71748,225.0
4.729792,230.0
4.654632,235.0
4.568768,240.0
4.520344,245.0
4.738456,250.0
2.986808,255.0
4.487272,260.0
4.694928,265.0
4.754632,270.0
4.523232,275.0
4.557624,280.0
4.804168,285.0
4.830824,290.0
