bandwidth,start_time_elapsed
3.941336,0.0
3.6962,5.0
3.931416,10.0
4.10608,15.0
3.935632,20.0
4.042816,25.0
2.289144,30.0
2.563672,35.0
3.431256,40.0
3.77852,45.0
3.730624,50.0
3.784104,55.0
3.806848,60.0
3.906456,65.0
3.913528,70.0
2.308768,75.0
3.87504,80.0
3.899288,85.0
3.67632,90.0
3.80716,95.0
2.864352,100.0
2.989824,105.0
3.487624,110.0
2.47728,115.0
3.062792,120.0
3.663152,125.0
3.558488,130.0
3.989864,135.0
3.926968,140.0
3.791184,145.0
3.799592,150.0
3.950768,155.0
3.115512,160.0
2.665824,165.0
3.626288,170.0
3.693648,175.0
3.681464,180.0
3.955208,185.0
3.398456,190.0
3.730136,195.0
3.936936,200.0
3.359752,205.0
3.90484,210.0
3.573536,215.0
3.446592,220.0
3.959664,225.0
3.691088,230.0
3.277656,235.0
3.878104,240.0
2.746592,245.0
3.114968,250.0
3.67892,255.0
3.637776,260.0
3.823624,265.0
3.317952,270.0
3.6622,275.0
3.632792,280.0
3.416536,285.0
3.272,290.0
