bandwidth,start_time_elapsed
4.71776,0.0
4.75536,5.0
4.356608,10.0
4.680056,15.0
4.542616,20.0
4.443648,25.0
4.500024,30.0
4.723632,35.0
4.70792,40.0
4.65872,45.0
4.510832,50.0
4.77836,55.0
4.615816,60.0
4.396888,65.0
4.482576,70.0
4.506368,75.0
4.498344,80.0
4.547296,85.0
4.448984,90.0
4.736976,95.0
4.469024,100.0
4.751544,105.0
4.672984,110.0
4.50936,115.0
4.35552,120.0
4.715808,125.0
4.497056,130.0
4.794288,135.0
4.509304,140.0
4.55044,145.0
4.816896,150.0
4.753216,155.0
4.42808,160.0
4.732864,165.0
4.699192,170.0
4.436376,175.0
4.761744,180.0
4.413576,185.0
4.736888,190.0
4.779632,195.0
4.523952,200.0
4.516792,205.0
4.39504,210.0
4.7432,215.0
4.262576,220.0
4.460624,225.0
4.49408,230.0
4.636656,235.0
4.794,240.0
4.440464,245.0
4.476064,250.0
4.44296,255.0
4.78776,260.0
4.457496,265.0
4.035312,270.0
4.497376,275.0
4.475912,280.0
4.043824,285.0
4.773736,290.0
