size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,220.0,10.0,84.794,288.0,2147483647.0,0.088,84.736,0.135952,0.0,0.22,1.1048
20.288,139.0,32.0,94.861,296.0,2147483647.0,0.108,84.736,1.525464,0.22,0.359,1.1676546762589928
56.755,231.0,32.0,105.256,308.0,2147483647.0,0.12,84.736,1.525464,0.36,0.591,1.9655411255411257
55.635000000000005,219.0,72.0,128.233,332.0,2147483647.0,0.136,84.736,3.079912,0.592,0.811,2.0323287671232877
44.464,192.0,78.0,159.105,360.0,2147483647.0,0.188,84.736,3.079912,0.812,1.004,1.8526666666666667
44.82,195.0,78.0,141.29500000000002,344.0,2147483647.0,0.168,84.736,3.079912,1.005,1.2,1.8387692307692307
51.41499999999999,210.0,78.0,140.441,344.0,2147483647.0,0.172,84.736,3.079912,1.2,1.41,1.9586666666666663
53.125,212.0,78.0,153.917,356.0,2147483647.0,0.184,84.736,3.079912,1.41,1.622,2.0047169811320753
924.046,2265.0,78.0,154.131,356.0,2147483647.0,0.18,84.736,3.079912,1.626,3.891,3.2637386313465786
1521.062,3590.0,198.0,622.779,824.0,171.0,0.628,84.736,3.4531359999999998,3.896,7.486,3.389553203342618
46.055,194.0,248.0,781.457,1016.0,171.0,0.796,84.736,3.425592,7.487,7.681,1.8991752577319587
879.41,2126.0,248.0,175.60799999999998,636.0,171.0,0.12,84.736,3.425592,7.684,9.81,3.309162746942615
881.81,2131.0,278.0,881.419,1256.0,171.0,0.884,84.736,3.4836240000000003,9.813,11.944,3.3104082590333177
877.0450000000001,2092.0,310.0,969.508,1356.0,171.0,0.976,84.736,3.4538320000000007,11.947,14.039,3.353900573613767
884.322,2093.0,367.0,1053.025,1480.0,171.0,1.064,84.736,3.511416,14.042,16.135,3.380112756808409
895.396,2070.0,378.0,1231.967,1688.0,171.0,1.24,84.736,3.548632,16.138,18.208,3.4604676328502415
874.609,1914.0,509.0,1280.7040000000002,1832.0,171.0,1.292,84.736,3.672288,18.211,20.125,3.6556280041797287
1065.802,2315.0,591.0,1529.094,2168.0,171.0,1.544,84.736,3.830016,20.128,22.443,3.683117062634989
1118.415,2682.0,683.0,1789.782,2596.0,171.0,1.8,84.736,3.847768,22.445,25.127,3.336062639821029
57.513,219.0,792.0,2284.55,3204.0,171.0,2.3,84.736,3.4338160000000006,25.128,25.347,2.100931506849315
988.751,2395.0,792.0,249.86,1724.0,171.0,0.128,84.736,3.524816,25.349,27.744,3.3027173277661794
897.355,2154.0,792.0,2187.88,3352.0,171.0,2.244,84.736,3.438864,27.748,29.902,3.3327948003714023
856.956,2065.0,792.0,1807.143,3064.0,171.0,1.86,84.736,3.484008,29.905,31.97,3.319926392251816
890.832,2147.0,792.0,1733.854,2712.0,171.0,1.784,84.736,3.460656,31.974,34.121,3.319355379599441
641.414,1568.0,792.0,1818.204,2756.0,171.0,1.868,84.736,3.467928000000001,34.123,35.691,3.272520408163265
707.429,1724.0,792.0,1270.582,2504.0,171.0,1.316,84.736,3.45592,35.693,37.417,3.282733178654292
828.091,2010.0,792.0,1432.839,2408.0,171.0,1.484,84.736,3.4562560000000007,37.42,39.43,3.295884577114428
1068.161,2564.0,792.0,1693.144,2680.0,171.0,1.744,84.736,3.460896,39.433,41.997,3.3327956318252734
1037.055,2488.0,792.0,2205.186,3120.0,171.0,2.256,84.736,3.466264,42.0,44.488,3.334581993569132
1023.238,2449.0,792.0,2120.078,3380.0,171.0,2.172,84.736,3.472352,44.49,46.939,3.3425496120865663
51.377,205.0,792.0,2091.563,3300.0,171.0,2.14,84.736,3.465552,46.94,47.145,2.0049560975609757
708.868,1730.0,792.0,275.792,1696.0,171.0,0.304,84.736,3.465552,47.319,49.049,3.2780023121387285
828.4599999999999,2000.0,792.0,1553.244,2828.0,171.0,1.876,84.736,3.45744,49.326,51.326,3.31384
1373.604,3322.0,792.0,1684.807,2752.0,171.0,1.732,84.58,3.460792,51.33,54.652,3.3078964479229382
1012.229,2498.0,1230.0,2779.095,3696.0,171.0,2.804,84.58,3.399552,54.655,57.153,3.241726180944756
