bandwidth,start_time_elapsed
3.039336,0.0
2.08796,5.0
3.074304,10.0
2.766824,15.0
3.076072,20.0
2.801688,25.0
3.158504,30.0
1.33544,35.0
2.760472,40.0
2.19752,45.0
2.923016,50.0
2.903344,55.0
2.92312,60.0
3.024544,65.0
2.705168,70.0
1.787528,75.0
2.755144,80.0
2.858616,85.0
1.13808,90.0
2.895904,95.0
3.042808,100.0
2.997496,105.0
2.912816,110.0
2.93036,115.0
3.02556,120.0
2.965904,125.0
2.993456,130.0
1.58044,135.0
2.836304,140.0
2.899344,145.0
2.475904,150.0
2.936856,155.0
2.69424,160.0
2.942256,165.0
2.7868,170.0
2.759032,175.0
2.967856,180.0
2.9186,185.0
3.010568,190.0
3.009032,195.0
2.954848,200.0
2.978664,205.0
1.424984,210.0
2.820272,215.0
1.342616,220.0
2.889792,225.0
2.477584,230.0
2.823216,235.0
2.779408,240.0
2.864048,245.0
2.836568,250.0
2.915104,255.0
2.852072,260.0
1.197032,265.0
2.66376,270.0
1.922152,275.0
2.859688,280.0
2.982544,285.0
2.997936,290.0
