size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,213.0,10.0,83.32199999999999,284.0,2147483647.0,0.088,83.318,0.138968,0.0,0.213,1.1411079812206573
20.288,138.0,32.0,93.54,296.0,2147483647.0,0.108,83.318,1.451648,0.214,0.352,1.1761159420289855
56.755,235.0,32.0,103.058,304.0,2147483647.0,0.12,83.318,1.451648,0.353,0.588,1.9320851063829787
55.635000000000005,216.0,72.0,127.981,328.0,2147483647.0,0.136,83.318,3.095096,0.589,0.805,2.0605555555555557
44.464,193.0,78.0,154.761,356.0,2147483647.0,0.188,83.318,3.095096,0.805,0.998,1.8430673575129533
44.82,192.0,78.0,141.283,344.0,2147483647.0,0.168,83.318,3.095096,0.999,1.191,1.8675
51.41499999999999,208.0,78.0,138.896,340.0,2147483647.0,0.168,83.318,3.095096,1.191,1.399,1.9774999999999996
53.125,211.0,78.0,150.287,352.0,2147483647.0,0.18,83.318,3.095096,1.399,1.61,2.014218009478673
924.046,2378.0,78.0,152.238,356.0,2147483647.0,0.18,83.318,3.095096,1.613,3.991,3.108649285113541
1521.062,3993.0,198.0,694.389,896.0,171.0,0.7,83.318,3.0927039999999995,3.996,7.989,3.047457049837215
46.055,204.0,248.0,870.5509999999999,1120.0,171.0,0.884,83.318,3.1407840000000005,7.989,8.193,1.806078431372549
879.41,2315.0,248.0,187.858,688.0,171.0,0.12,83.318,3.1407840000000005,8.196,10.511,3.038997840172786
881.81,2316.0,279.0,964.698,1372.0,171.0,0.968,83.318,3.17584,10.514,12.83,3.045975820379965
47.001,202.0,334.0,1064.003,1504.0,171.0,1.068,83.318,3.176224,12.833,13.035,1.8614257425742573
884.322,2248.0,334.0,207.315,840.0,171.0,0.424,83.318,3.176224,13.33,15.578,3.147053380782918
895.396,2331.0,419.0,1234.4,1732.0,171.0,1.248,83.318,3.266976,15.581,17.912,3.0730021450021447
874.609,2974.0,509.0,1541.378,2184.0,171.0,1.56,83.318,3.172832,17.914,20.888,2.3526805648957634
62.334,293.0,635.0,2421.091,3236.0,171.0,2.428,83.318,2.42832,20.889,21.182,1.7019522184300342
1118.415,4587.0,635.0,253.714,1780.0,171.0,0.32,83.318,2.45488,21.331,25.918,1.9505820797907127
57.513,347.0,845.0,3834.879,5036.0,171.0,3.86,83.318,1.924264,25.919,26.266,1.3259481268011526
988.751,3209.0,845.0,394.678,2860.0,171.0,0.212,83.318,1.811008,26.269,29.478,2.4649448426301026
48.163,211.0,845.0,2944.315,5040.0,171.0,3.0,83.318,2.575216,29.479,29.69,1.826085308056872
856.956,2314.0,845.0,370.214,2352.0,171.0,0.132,83.318,2.575216,29.693,32.007,2.9626828003457217
890.832,2479.0,845.0,2090.463,3908.0,171.0,2.144,83.318,3.0906880000000005,32.009,34.488,2.8748108108108106
641.414,1823.0,845.0,2122.424,3312.0,171.0,2.176,83.318,2.973616,34.491,36.314,2.8147624794295116
707.429,1833.0,845.0,1495.998,2948.0,171.0,1.548,83.318,2.957744,36.316,38.149,3.0875242771412985
828.091,1705.0,845.0,1527.696,2680.0,171.0,1.568,83.318,3.292712,38.152,39.857,3.8854709677419357
1068.161,2175.0,845.0,1418.026,2444.0,171.0,1.456,83.318,4.111344000000001,39.861,42.036,3.9288680459770116
1037.055,3013.0,845.0,1859.235,2812.0,171.0,1.904,83.318,4.110632,42.037,45.05,2.7535479588450054
58.096,268.0,845.0,2670.592,3676.0,171.0,2.736,83.318,2.756696,45.051,45.319,1.7342089552238804
904.933,2915.0,845.0,300.867,2128.0,171.0,0.176,83.318,2.57764,45.321,48.236,2.4835210977701543
708.868,2159.0,845.0,2698.3480000000004,4124.0,171.0,2.756,83.318,2.565208,48.239,50.398,2.6266530801296897
828.4599999999999,2511.0,845.0,1798.896,3432.0,171.0,1.852,83.318,2.741176,50.401,52.912,2.639458383114297
67.114,284.0,845.0,2146.492,3460.0,171.0,2.208,83.318,2.74876,52.912,53.196,1.8905352112676057
1012.229,3029.0,845.0,244.124,1716.0,171.0,0.328,83.318,2.74876,53.33,56.359,2.673434136678772
1012.395,2849.0,845.0,2825.648,4056.0,171.0,2.88,83.318,2.751888,56.362,59.211,2.842808002808003
44.901,202.0,845.0,2443.767,4148.0,171.0,2.496,83.318,2.952328,59.212,59.414,1.7782574257425743
1122.816,2995.0,845.0,392.225,2052.0,171.0,0.14,83.318,2.952328,59.418,62.413,2.9991746243739565
880.905,2396.0,845.0,2731.348,4308.0,171.0,2.788,83.318,3.0942639999999995,62.416,64.812,2.9412520868113523
58.996,244.0,845.0,2030.153,3676.0,171.0,2.084,83.318,3.057544,64.813,65.057,1.9342950819672131
1093.249,2896.0,845.0,258.675,1644.0,171.0,0.444,83.318,3.057544,65.332,68.228,3.0200248618784533
952.777,2326.0,845.0,2682.55,3888.0,171.0,2.732,83.318,3.117424,68.232,70.558,3.2769630266552023
918.875,2246.0,845.0,1970.455,3556.0,171.0,2.02,83.318,3.4093279999999995,70.561,72.807,3.2729296527159395
918.725,2353.0,845.0,1900.636,2984.0,171.0,1.96,83.318,3.412688,72.81,75.163,3.123586910327242
54.23,220.0,845.0,2004.415,3032.0,171.0,2.056,83.318,3.25372,75.164,75.384,1.972
772.424,1998.0,845.0,263.701,1628.0,171.0,0.148,83.318,3.25372,75.387,77.385,3.0927887887887886
978.867,2902.0,845.0,1817.187,3024.0,171.0,1.872,83.318,3.24912,77.388,80.29,2.6984617505168846
835.5480000000001,2504.0,845.0,2541.68,3536.0,171.0,2.6,83.318,2.749352,80.293,82.797,2.6694824281150162
877.668,2212.0,845.0,2126.894,3608.0,171.0,2.18,83.318,2.770608,82.799,85.011,3.1742061482820976
56.352,221.0,845.0,1865.755,3052.0,171.0,1.92,83.318,3.322896,85.012,85.233,2.039891402714932
1008.432,2550.0,845.0,255.166,1524.0,171.0,0.508,83.318,3.322896,85.58,88.13,3.1637082352941177
1847.26,4765.0,845.0,2345.163,3468.0,171.0,2.404,83.318,3.2796240000000005,88.136,92.901,3.1013809024134313
46.229,216.0,1447.0,3504.306,4848.0,171.0,3.532,83.318,3.160352,92.901,93.117,1.7121851851851853
43.268,207.0,1447.0,481.616,2736.0,171.0,0.156,83.318,3.160352,93.117,93.324,1.6721932367149759
922.77,2626.0,1447.0,204.788,2460.0,171.0,0.452,83.318,3.160352,93.58,96.206,2.811180502665651
945.076,2599.0,1447.0,2494.271,4612.0,171.0,2.556,83.318,3.160352,96.21,98.809,2.9090450173143516
980.584,2586.0,1447.0,2271.896,3988.0,171.0,2.324,83.318,3.017952,98.812,101.398,3.0335158546017014
40.167,191.0,1447.0,2268.475,3804.0,171.0,2.32,83.318,3.144408,101.398,101.589,1.6823874345549739
764.762,2027.0,1447.0,422.783,1956.0,171.0,0.16,83.318,3.144408,101.592,103.619,3.018300937345831
1021.631,2659.0,1447.0,1851.033,3336.0,171.0,1.908,83.318,3.167344,103.622,106.281,3.0737299736743138
791.195,2067.0,1447.0,2353.239,3612.0,171.0,2.412,83.318,3.174048,106.284,108.351,3.062196419932269
520.8069999999999,1378.0,1447.0,1778.939,3372.0,171.0,1.824,83.318,3.200216,108.353,109.731,3.0235529753265595
823.098,2132.0,1447.0,1137.639,2412.0,171.0,1.184,83.318,3.228368,109.734,111.866,3.0885478424015007
864.062,2615.0,1447.0,1875.757,2852.0,171.0,1.932,83.318,3.233312,111.868,114.483,2.643401912045889
993.156,3231.0,1447.0,2309.644,3584.0,171.0,2.38,83.318,2.71212,114.486,117.717,2.4590677808727945
70.321,271.0,1447.0,2877.478,4460.0,171.0,2.94,83.318,2.533448,117.718,117.989,2.0758966789667896
391.008,1116.0,1447.0,263.252,2232.0,171.0,0.2,83.318,2.533448,117.991,119.107,2.8029247311827956
488.415,1363.0,1447.0,1022.996,2992.0,171.0,1.544,83.318,2.838624,119.578,120.941,2.8667057960381515
385.03100000000006,1095.0,1447.0,1161.7679999999998,2564.0,171.0,1.844,83.318,3.058672,121.577,122.672,2.8130118721461193
420.111,1417.0,1447.0,899.849,1956.0,171.0,1.856,83.318,3.075152000000001,123.578,124.995,2.371833450952717
1126.582,3446.0,1447.0,1220.226,2032.0,171.0,1.864,83.318,2.532432,125.579,129.025,2.615396401625073
