bandwidth,start_time_elapsed
2.934128,0.0
4.370768,5.0
4.42492,10.0
4.44848,15.0
3.211744,20.0
3.851424,25.0
3.377504,30.0
3.297464,35.0
2.7936,40.0
3.656936,45.0
1.79316,50.0
2.877808,55.0
2.734752,60.0
4.144472,65.0
3.440368,70.0
4.139184,75.0
4.50108,80.0
2.312168,85.0
3.448752,90.0
3.173176,95.0
2.478528,100.0
2.94308,105.0
4.571504,110.0
4.168608,115.0
3.889856,120.0
3.195696,125.0
3.67236,130.0
2.706336,135.0
2.378064,140.0
3.801448,145.0
3.071704,150.0
4.25764,155.0
3.391696,160.0
3.85656,165.0
2.87104,170.0
3.972616,175.0
4.503072,180.0
3.761648,185.0
4.05984,190.0
4.450472,195.0
2.235912,200.0
3.951328,205.0
4.043008,210.0
2.736312,215.0
4.61532,220.0
3.325336,225.0
3.335096,230.0
3.723776,235.0
3.129976,240.0
3.071456,245.0
4.034448,250.0
3.115088,255.0
4.490488,260.0
4.354752,265.0
3.726192,270.0
4.403144,275.0
2.349368,280.0
3.530952,285.0
3.406856,290.0
