bandwidth,start_time_elapsed
2.105344,0.0
2.577736,5.0
2.062824,10.0
2.132752,15.0
2.606608,20.0
2.067584,25.0
2.310968,30.0
2.216832,35.0
2.03296,40.0
2.54416,45.0
2.159784,50.0
2.129896,55.0
2.28476,60.0
2.578,65.0
2.107816,70.0
2.8346,75.0
2.001064,80.0
2.425544,85.0
2.312792,90.0
2.12936,95.0
2.015368,100.0
2.071328,105.0
2.329408,110.0
2.63124,115.0
2.572688,120.0
2.363216,125.0
2.503896,130.0
2.70508,135.0
2.129456,140.0
2.406552,145.0
2.282712,150.0
2.465048,155.0
2.210288,160.0
2.068728,165.0
2.143192,170.0
2.251808,175.0
2.363352,180.0
2.162536,185.0
2.565368,190.0
2.881696,195.0
2.833744,200.0
2.325232,205.0
2.2018,210.0
2.38408,215.0
1.954856,220.0
2.070928,225.0
2.592328,230.0
1.880496,235.0
2.102744,240.0
2.239328,245.0
2.387816,250.0
2.410944,255.0
2.3212,260.0
2.475064,265.0
2.439776,270.0
1.791048,275.0
1.972312,280.0
2.132584,285.0
2.113816,290.0
