bandwidth,start_time_elapsed
2.642504,0.0
3.233056,5.0
4.004032,10.0
2.36264,15.0
1.879608,20.0
3.103,25.0
3.878008,30.0
2.475568,35.0
2.343736,40.0
2.091224,45.0
2.285896,50.0
2.724568,55.0
3.615448,60.0
2.784096,65.0
2.722184,70.0
3.041136,75.0
2.7214,80.0
3.66648,85.0
3.588088,90.0
2.832752,95.0
3.183952,100.0
3.112872,105.0
3.470512,110.0
1.831648,115.0
2.716624,120.0
2.672568,125.0
2.689624,130.0
2.596856,135.0
2.965376,140.0
3.40028,145.0
2.103208,150.0
3.212592,155.0
2.661376,160.0
3.227552,165.0
3.272376,170.0
2.779984,175.0
2.910016,180.0
3.338048,185.0
3.55304,190.0
3.531792,195.0
2.704904,200.0
2.767752,205.0
2.290448,210.0
2.351576,215.0
3.170024,220.0
2.18252,225.0
2.931424,230.0
3.746976,235.0
3.514416,240.0
2.992168,245.0
3.19748,250.0
3.0172,255.0
3.051448,260.0
3.506424,265.0
3.363112,270.0
2.88084,275.0
2.53436,280.0
2.51668,285.0
2.308552,290.0
