size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,256.0,10.0,85.10900000000001,288.0,2147483647.0,0.088,83.274,0.139104,0.0,0.256,0.9494375
20.288,165.0,32.0,112.885,316.0,2147483647.0,0.132,83.274,1.445536,0.256,0.421,0.9836606060606061
56.755,300.0,32.0,118.484,320.0,2147483647.0,0.144,83.274,1.445536,0.421,0.721,1.5134666666666667
55.635000000000005,295.0,72.0,169.273,372.0,2147483647.0,0.196,83.274,2.153704,0.721,1.016,1.5087457627118646
44.464,250.0,79.0,201.177,404.0,2147483647.0,0.256,83.274,2.153704,1.016,1.266,1.422848
44.82,257.0,79.0,182.4,392.0,79.0,0.216,83.274,2.153704,1.266,1.523,1.3951750972762647
51.41499999999999,274.0,79.0,166.638,376.0,79.0,0.204,83.274,2.153704,1.524,1.798,1.5011678832116786
53.125,282.0,79.0,177.468,384.0,79.0,0.22,83.274,2.153704,1.798,2.08,1.5070921985815602
924.046,3719.0,79.0,183.737,388.0,79.0,0.224,83.274,2.153704,2.084,5.803,1.9877300349556333
95.183,463.0,110.0,585.981,800.0,79.0,0.596,83.274,2.013984,5.804,6.267,1.6446306695464363
901.053,3288.0,110.0,208.891,532.0,79.0,0.252,83.274,2.08392,6.271,9.559,2.192343065693431
45.925,248.0,163.0,692.297,932.0,79.0,0.712,83.274,2.322264,9.559,9.807,1.4814516129032258
881.81,2998.0,163.0,185.279,592.0,79.0,0.14,83.274,2.316872,9.81,12.808,2.353062041360907
47.001,225.0,291.0,1001.748,1308.0,79.0,1.012,83.274,2.59812,12.809,13.034,1.6711466666666666
884.322,2673.0,291.0,213.466,808.0,79.0,0.432,83.274,2.59812,13.324,15.997,2.6466801346801345
895.396,3171.0,431.0,1376.592,1860.0,79.0,1.392,83.274,2.732272,16.0,19.171,2.2589618416903186
46.067,263.0,601.0,2299.696,3036.0,79.0,2.324,83.274,2.19984,19.172,19.435,1.401277566539924
1065.802,3869.0,601.0,366.039,1840.0,79.0,0.172,83.274,2.19984,19.439,23.308,2.203777720341173
55.761,264.0,822.0,3065.511,4452.0,79.0,3.064,83.274,2.290792,23.309,23.573,1.6897272727272727
