bandwidth,start_time_elapsed
2.420008,0.0
1.295952,5.0
2.666504,10.0
2.459312,15.0
2.709232,20.0
2.706904,25.0
2.49324,30.0
2.480056,35.0
2.485688,40.0
2.479168,45.0
2.666552,50.0
2.475216,55.0
2.69148,60.0
2.666104,65.0
2.692288,70.0
2.697768,75.0
2.458816,80.0
2.708976,85.0
2.70928,90.0
2.475232,95.0
2.701984,100.0
2.684904,105.0
2.506504,110.0
2.700264,115.0
2.697952,120.0
2.703632,125.0
2.385528,130.0
2.459304,135.0
2.46268,140.0
2.697616,145.0
2.698792,150.0
2.496192,155.0
2.474528,160.0
2.717336,165.0
2.69852,170.0
2.46284,175.0
2.714784,180.0
2.706584,185.0
2.713,190.0
2.685448,195.0
2.473584,200.0
2.683944,205.0
2.072472,210.0
2.500016,215.0
1.904624,220.0
2.680616,225.0
2.68968,230.0
2.0834,235.0
2.674312,240.0
2.120976,245.0
2.125912,250.0
2.686344,255.0
2.688968,260.0
2.71412,265.0
2.690376,270.0
2.692112,275.0
2.697624,280.0
2.703568,285.0
2.701568,290.0
