bandwidth,start_time_elapsed
2.887088,0.0
2.955864,5.0
2.97656,10.0
2.982664,15.0
3.107696,20.0
2.950488,25.0
3.043648,30.0
2.906032,35.0
2.570512,40.0
2.941824,45.0
3.049992,50.0
2.951416,55.0
3.213824,60.0
3.643344,65.0
2.8448,70.0
2.826344,75.0
2.900576,80.0
3.674264,85.0
2.846712,90.0
2.714488,95.0
2.884936,100.0
3.018656,105.0
2.845296,110.0
2.817096,115.0
2.838144,120.0
2.694016,125.0
2.953,130.0
3.188376,135.0
3.045976,140.0
3.68248,145.0
2.84896,150.0
2.748752,155.0
3.770888,160.0
2.882704,165.0
2.906312,170.0
2.94952,175.0
2.896056,180.0
2.775872,185.0
2.849784,190.0
2.93644,195.0
2.95768,200.0
3.0134,205.0
3.004168,210.0
2.11916,215.0
2.916456,220.0
2.977072,225.0
3.156816,230.0
2.927848,235.0
2.59432,240.0
2.830408,245.0
2.70164,250.0
2.875816,255.0
3.036832,260.0
3.811856,265.0
2.858824,270.0
2.814656,275.0
2.572328,280.0
2.644096,285.0
2.730448,290.0
