bandwidth,start_time_elapsed
2.322064,0.0
2.365328,5.0
2.353416,10.0
2.360896,15.0
2.318408,20.0
2.326896,25.0
2.325712,30.0
2.353744,35.0
2.35748,40.0
2.311688,45.0
2.336432,50.0
1.777704,55.0
2.359448,60.0
2.344768,65.0
2.3486,70.0
2.321664,75.0
2.356728,80.0
2.36584,85.0
2.357576,90.0
2.347416,95.0
2.35916,100.0
2.355408,105.0
2.363808,110.0
2.332872,115.0
2.361592,120.0
2.35256,125.0
2.36056,130.0
2.366792,135.0
2.325728,140.0
2.320584,145.0
2.32356,150.0
2.336496,155.0
2.364416,160.0
2.311576,165.0
2.355776,170.0
2.3196,175.0
2.361112,180.0
2.314704,185.0
2.364328,190.0
2.356712,195.0
2.329008,200.0
2.324136,205.0
2.36156,210.0
2.361376,215.0
2.356416,220.0
2.364696,225.0
2.360904,230.0
2.362664,235.0
2.313856,240.0
2.322008,245.0
2.362224,250.0
2.32296,255.0
2.336056,260.0
2.362824,265.0
2.359208,270.0
2.344856,275.0
2.314456,280.0
2.363904,285.0
2.359928,290.0
