bandwidth,start_time_elapsed
2.461136,0.0
2.543528,5.0
2.549568,10.0
2.4762,15.0
2.460544,20.0
2.475448,25.0
2.401968,30.0
2.552912,35.0
2.545536,40.0
2.428664,45.0
2.409648,50.0
2.211568,55.0
2.469288,60.0
2.547584,65.0
2.515752,70.0
2.56016,75.0
2.445056,80.0
2.322792,85.0
2.46948,90.0
2.533416,95.0
2.53524,100.0
2.537856,105.0
2.466744,110.0
2.47744,115.0
2.478928,120.0
2.557376,125.0
2.474968,130.0
2.46164,135.0
2.488248,140.0
2.446448,145.0
2.209824,150.0
2.458808,155.0
2.474328,160.0
2.462984,165.0
2.553584,170.0
2.475904,175.0
2.509648,180.0
2.545384,185.0
2.554056,190.0
2.48376,195.0
2.477976,200.0
2.455416,205.0
2.554872,210.0
2.544896,215.0
2.556224,220.0
2.543536,225.0
2.546704,230.0
2.513144,235.0
2.552608,240.0
2.558848,245.0
2.559616,250.0
2.54972,255.0
2.0178,260.0
1.513736,265.0
2.55092,270.0
2.474456,275.0
2.557528,280.0
2.547104,285.0
2.55636,290.0
