size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,345.0,10.0,89.313,292.0,2147483647.0,0.088,84.76499999999999,0.136656,0.0,0.345,0.7045101449275363
20.288,225.0,24.0,141.59,344.0,24.0,0.2,84.76499999999999,0.9378,0.346,0.571,0.7213511111111112
56.755,394.0,24.0,135.88500000000002,336.0,24.0,0.168,84.76499999999999,0.9378,0.572,0.966,1.1523857868020304
55.635000000000005,423.0,26.0,171.123,372.0,24.0,0.184,84.76499999999999,1.5408,0.966,1.389,1.0521985815602837
44.464,352.0,28.0,191.61,392.0,24.0,0.216,84.76499999999999,1.360136,1.389,1.741,1.0105454545454544
44.82,360.0,28.0,168.692,372.0,24.0,0.208,84.76499999999999,1.35432,1.742,2.102,0.996
51.41499999999999,396.0,29.0,183.1,384.0,24.0,0.232,84.76499999999999,1.355568,2.103,2.499,1.0386868686868684
53.125,405.0,31.0,187.633,388.0,24.0,0.24,84.76499999999999,1.360832,2.5,2.905,1.0493827160493827
51.532,396.0,31.0,197.365,400.0,24.0,0.248,84.76499999999999,1.349424,2.906,3.302,1.041050505050505
1521.062,8742.0,31.0,187.18,388.0,24.0,0.504,84.76499999999999,1.354784,3.573,12.315,1.3919579043697095
46.055,342.0,298.0,1539.318,1740.0,24.0,1.584,84.76499999999999,1.45808,12.316,12.658,1.0773099415204679
45.925,330.0,298.0,321.616,1312.0,24.0,0.212,84.76499999999999,1.528632,12.658,12.988,1.1133333333333333
46.572,339.0,298.0,254.092,1180.0,24.0,0.308,84.76499999999999,1.528632,12.989,13.328,1.0990442477876108
47.001,340.0,298.0,255.75,1136.0,24.0,0.316,84.76499999999999,1.528632,13.328,13.668,1.105905882352941
884.322,5146.0,298.0,252.46600000000004,976.0,24.0,0.324,84.76499999999999,1.528632,13.671,18.817,1.3747718616401088
47.593,369.0,549.0,3046.747,3516.0,24.0,0.18,84.76499999999999,0.076576,18.818,19.187,1.0318265582655828
46.067,359.0,549.0,452.494,2436.0,24.0,0.24,84.76499999999999,1.390096,19.187,19.546,1.0265626740947076
1065.802,6033.0,549.0,284.193,2208.0,24.0,0.34,84.76499999999999,1.390096,19.55,25.583,1.4132962042101773
55.761,396.0,608.0,4785.827,6256.0,24.0,4.828,84.76499999999999,1.462552,25.584,25.98,1.1264848484848486
57.513,409.0,608.0,474.844,3576.0,24.0,0.2,84.76499999999999,1.523936,25.981,26.39,1.1249486552567236
988.751,5583.0,608.0,319.44800000000004,3420.0,24.0,0.388,84.76499999999999,1.523936,26.393,31.976,1.4168024359663263
48.163,386.0,942.0,4990.41,7176.0,24.0,5.048,84.76499999999999,1.44284,31.976,32.362,0.9981968911917097
47.429,375.0,942.0,637.58,3900.0,24.0,0.264,84.76499999999999,1.321056,32.362,32.737,1.0118186666666666
890.832,5563.0,942.0,315.91799999999995,3500.0,24.0,0.36,84.76499999999999,1.321056,32.74,38.303,1.2810814308826173
31.812,297.0,942.0,5288.282999999999,7640.0,24.0,5.404,84.76499999999999,1.303376,38.303,38.6,0.8568888888888889
36.912,315.0,942.0,1199.694,4868.0,24.0,0.216,84.76499999999999,1.303376,38.601,38.916,0.937447619047619
828.091,4874.0,942.0,398.248,4088.0,24.0,0.296,84.76499999999999,1.303376,38.919,43.793,1.359197373820271
58.373000000000005,410.0,942.0,4591.587,7624.0,24.0,4.696,84.76499999999999,1.392136,43.794,44.204,1.1389853658536586
62.352,424.0,942.0,478.592,3648.0,24.0,0.272,84.76499999999999,1.484192,44.205,44.629,1.1764528301886792
1023.238,5717.0,942.0,336.89000000000004,3356.0,24.0,0.408,84.76499999999999,1.484192,44.632,50.349,1.431853069791849
51.377,374.0,942.0,5420.7210000000005,7532.0,24.0,5.536,84.76499999999999,1.459568,50.35,50.724,1.0989732620320856
35.059,278.0,942.0,596.658,4328.0,24.0,0.22,84.76499999999999,1.487048,50.724,51.002,1.0088920863309352
46.718,345.0,942.0,276.208,3960.0,24.0,0.268,84.76499999999999,1.487048,51.003,51.348,1.0833159420289855
1373.604,8039.0,942.0,270.959,3592.0,24.0,0.556,84.76499999999999,1.487048,51.572,59.611,1.366940166687399
46.483,369.0,942.0,7712.906,9776.0,24.0,7.84,84.76499999999999,1.38432,59.612,59.981,1.0077615176151762
46.289,365.0,942.0,936.293,6200.0,24.0,0.192,84.76499999999999,1.385472,59.982,60.347,1.0145534246575343
44.901,355.0,942.0,340.608,5604.0,24.0,0.34,84.76499999999999,1.385472,60.348,60.703,1.0118535211267607
1122.816,6493.0,942.0,277.947,5188.0,24.0,0.348,84.76499999999999,1.385472,60.707,67.2,1.3834172185430464
50.07900000000001,407.0,942.0,6202.416,9152.0,24.0,6.32,84.76499999999999,1.408272,67.2,67.607,0.9843538083538085
58.996,452.0,942.0,673.271,4940.0,24.0,0.248,84.76499999999999,1.327888,67.607,68.059,1.0441769911504426
65.04599999999999,495.0,942.0,359.194,4616.0,24.0,0.428,84.76499999999999,1.327888,68.06,68.555,1.0512484848484847
952.777,5970.0,942.0,384.863,4220.0,24.0,0.48,84.76499999999999,1.327888,68.558,74.528,1.2767530988274707
50.957,401.0,942.0,5653.854,8032.0,24.0,5.772,84.76499999999999,1.301424,74.528,74.929,1.0165985037406484
53.061,405.0,942.0,692.311,4592.0,24.0,0.256,84.76499999999999,1.350896,74.93,75.335,1.0481185185185184
54.23,416.0,942.0,338.806,4188.0,24.0,0.384,84.76499999999999,1.350896,75.335,75.751,1.0428846153846154
772.424,4687.0,942.0,319.903,3852.0,24.0,0.404,84.76499999999999,1.350896,75.753,80.44,1.3184109238318753
55.425,424.0,942.0,4437.64,6624.0,24.0,4.544,84.76499999999999,1.348936,80.441,80.865,1.045754716981132
835.5480000000001,4997.0,942.0,520.822,3612.0,24.0,0.292,84.76499999999999,1.350528,80.868,85.865,1.337679407644587
45.177,344.0,942.0,4672.19,7240.0,24.0,4.78,84.76499999999999,1.36872,85.866,86.21,1.0506279069767441
56.352,400.0,942.0,716.056,3944.0,24.0,0.236,84.76499999999999,1.449544,86.211,86.611,1.12704
1008.432,5658.0,942.0,332.794,3444.0,24.0,0.38,84.76499999999999,1.449544,86.615,92.273,1.425849416755037
122.006,745.0,942.0,5363.743,7720.0,24.0,5.48,84.76499999999999,1.45396,92.274,93.019,1.3101315436241612
46.229,341.0,942.0,432.226,4120.0,24.0,0.492,84.76499999999999,1.510344,93.02,93.361,1.0845513196480938
43.268,325.0,942.0,274.32800000000003,3920.0,24.0,0.332,84.76499999999999,1.510344,93.361,93.686,1.0650584615384615
