bandwidth,start_time_elapsed
4.022648,0.0
4.043936,5.0
3.691488,10.0
3.538584,15.0
3.980104,20.0
4.101816,25.0
3.016608,30.0
3.958632,35.0
3.67716,40.0
4.100392,45.0
3.829736,50.0
3.890776,55.0
4.16876,60.0
3.556024,65.0
3.412176,70.0
2.151016,75.0
3.77536,80.0
3.737232,85.0
4.101984,90.0
3.80036,95.0
4.129704,100.0
4.06992,105.0
3.331208,110.0
4.07244,115.0
4.057384,120.0
4.174536,125.0
3.9562,130.0
3.28024,135.0
3.896176,140.0
3.932656,145.0
3.604504,150.0
4.111872,155.0
3.613336,160.0
3.452832,165.0
4.028584,170.0
3.95788,175.0
4.120392,180.0
3.61448,185.0
4.120576,190.0
4.148888,195.0
4.149408,200.0
3.215032,205.0
4.150784,210.0
3.811336,215.0
3.526872,220.0
3.502056,225.0
3.770848,230.0
1.693976,235.0
4.111224,240.0
3.731624,245.0
2.483432,250.0
4.034352,255.0
3.352728,260.0
3.09856,265.0
3.179544,270.0
3.102816,275.0
4.120032,280.0
4.158328,285.0
3.56904,290.0
